Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
11461,CENTCOM ,REGION VIII,SAMAR  ,DEATH BY NATURAL CAUSES,"8ID, PA ",8DR-OPN-1172-1210-110 ,12 Oct 2010,"On 111500 Oct 2010, Pvt Reymar S Nogales 881480 (Inf), PA member of 1(+)/A COY/34IB, under 1LT RAMIL S PALISOG (Inf) PA, while on combat opns accidentally fell on a ravine about 20-30 ft high  at Brgy Aguingayan, San Jose De Buan, Western Samar.Other Details:",,,,,,,The accident resulted to head and body injuries.,"a. On or about 121538 Oct 2010 one(1) UH-IH with medical personnel and one(1) MG 520 helicopter arrived at vic GC 51PYP 239446 Brgy Aguingayan, San Jose De Buan, Western Samar, to pick-up the said EP but was already declared to have expired by the attending medical personnel. b. The cadaver of late Pvt Reymar S Nogales 881480 (Inf) PA was subsequently brought to H8ID, PA Camp Lukban, Catbalogan, Samar and arrived at about 1600H same day. The cadaver was immediately brought to Funeral Homes, Catbalogan, Samar for autopsy and proper disposition.",
11493,CENTCOM ,REGION VIII,SAMAR  ,RECOVERY OF FA,8ID ,CNR-8D3-1183-1510-10 ,15 Oct 2010,"On 151040 Oct 2010, squad of B/32IB composed of nine (9) EP under Cpl Alfredo C Laurona JR (Inf) PA while on combat patrol at Brgy Jocalao, Sta Margarita, Samar, three (3) suspicious persons arrived in the brgy. Troops accosted the trio and recovered one (1) cal .357 revolver in the possession of certain Noli Saturitos, his companions were identified as Eduardo Coreche and Edwin Villas.Items Recovered / Loss: ",,,,,,Recovered/1 - cal .357 revolver,,"Presently the trio is in the custody of operating troops undergoing tactical interrogation. Afterwhich, will be turned over PNP Sta Margarita for filing of appropriate charges and proper disposition.",
11499,CENTCOM ,REGION VIII,WSAMAR ,DEATH BY NATURAL CAUSES,"8ID, PA ",8D3-OPNS-1186-1610-10 ,16 Oct 2010,"On 15 Oct 2010, a commotion heard by the neighbors at the residence of Cpl Chisistomo G Benito Jr 739625 (Inf) PA and Mrs Benito at Brgy Caticugan, Sta Rita, Western Samar. After a few minutes, one (1) burst/gunshot from M16 rifle was heard caused to hit the lower nape of Cpl Benito that travers to his head.Action Taken:",,,,,,,,"a. Subject EP was brought to EVRMC, Tacloban City for medical treatment byt pronounce died on arrival (DOA) by the attending physician. b. The cadaver was brought to Gomez Funeral Home for autopsy and proper disposition.",
11522,CENTCOM ,REGION VII,NEGROS ORIENTAL  ,ACCIDENT (GENERAL,CENTCOM ,COC-2010-134 ,17 Oct 2010,"On 161630 Oct 2010, Pfc Rex D Derramas 863771 (Inf) PA and Pfc Benzen S Sinson 864179 (Inf) PA, met an accident, while traversing onboard in a single motorcycle along National highway at vic Sitio Bangcolotan, Brgy Zamboanguita, NOR. Other Details:",,,,,,,"Accordingly, one (1) Isuzu pick-up owned by Dennis Torreda with plate number GGV bumped them that caused their motorcycle to crash. Said victims were immediately brought to Negros Oriental Provincial Hospital, Dumaguete City for medical trteatment.",,
11523,CENTCOM ,REGION VII,NEGROS OCCIDENTAL ,ACCIDENT (GENERAL,CENTCOM ,COC-2010-133 ,16 Oct 2010,"On 160500 Oct 2010, Tsg Felix H Himbing of 303IBde, accidentaly slipped while on his way to Murcia town proper riding on his motorcycle (Hnod XRM), along Provincial higway at Brgy San Miguel, Murcia, NOC.Other Details:",,,,,,,"Subject EP suffered slight bruises at the right portion of his face and arm, and fractured his right shoulder.","At about 0515 same day, Tsg Himbing was brought by action reported ""Batoy"" using Brgy San Miguel utility vehicle to H303IBde after which, he was brought by his son to Bacolod City for hospitalization.",
11524,CENTCOM ,REGION VIII,NSAMAR ,ACCIDENT (GENERAL,CENTCOM ,COC-2010-132 ,16 Oct 2010,"On 141330 Oct 2010, Pfc Glenn I Gutierez 870888 (Inf) PA, met an accident while on his way to BCoy TPB, riding on his motorcycle from Marketing for troops re-supply at Maharlika Highway, Brgy Old Rizal, Catarman, NSamar.Other Details:",,,,,,,"The EP was immediately brought to Cataramn Hospital for medication. However, at about 151045 Oct 10, Subject EP was proclaimed dead by the attending physician.",,
11525,CENTCOM ,REGION VIII,ESAMAR ,APPREHENSION,8ID ,8D3-OPN-1193-1610-10 ,16 Oct 2010,"On 161310 Oct 2010, a joint operation of PDEA and personnel of 14IB, led by SSg Conrado M Gillegao 726997 (Inf) PA, apprehended a certain Elor Morallos, married, a resident of Brgy Carapdapan, Arteche, ESamar for having on his possession were two (2) bricks of cocaine at Brgy tawagan, Oras, ESamar.Other Details:",,,,,,,Said person is a dealer of dangerous drugs (cocaine) operating in the area of Oras and Arteche both pf ESamar. Said person is now under the custody of PDEA and Oras PNP tactical interrogation prior filling of case against him in court.,,
11539,CENTCOM ,REGION VIII,ESAMAR ,ACCIDENT (GENERAL,"8ID, PA ",8D3-OPN-1195-1710-10 ,17 Oct 2010,"On 170730 Oct 2010, Pvt Cantong (Inf) PA, member of 273/2/B/14IB under 2LT DAYAG (INF) PA, accidentally slipped on the stair end of the bridge while traversing hanging bridge during combat operations at Poblacion, Maslog, ESamar. The EP complains pain on his upper right chest portion of his body.Action Taken:",,,,,,,,"BCoy under 1LT DAGPIN (INF) PA, organized one (1) team to evacuate said EP tp Dolores, ESamar and further transported to Borongan, ESamar for X-ray/medical treatment.",
11541,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SHOOTING,CENTCOM ,COC-2010-351 ,19 Oct 2010,"On 191440 Oct 2010, Pvt Rey G Eco 881189 (Inf) PA of BCoy, 11IB, was fired upon by two (2) unidentified armed men at the area beside Motoliance store, at Brgy Poblacion, Guihulngan City, NOR  while onboard a motorcycle coming from Bn Hqs enroute to Coy CP at Brgy Buenavista, Guihulngan, NOR, Other Details:",,,,,,,"The victim was not hit and he stopped 100 meters from the crossing. The PNP patrol car arrived in the area and immediately pursued the assailant who were riding a red motorcycle without plate number proceeding towards the crossing of Hilaitan, of same municipality. The pursuing PNP were not able to apprehend the suspects.","COLT of 11IB were immediately deployed to the route of withdrawal in order to identify the assailant. CO, BCoy, 11IB, conducted checkpoint operations at crossing Calamba, Guihulngan, NOR.",
11777,CENTCOM ,REGION VIII,SAMAR  ,LIQUIDATION,8ID ,8D3-O-OPN-1246-2810-10 ,29 Oct 2010,"On 280700 Oct 2010, CAA Reynaldo C Villamor, member of 17th WSCAA Coy, resident of Brgy Magsaysay,Sta Rita, Samar and assinged at Baloog Detachment, CCoy 52IB, 8ID. PA, while on off duty and was together with a certain  Romeo Lacambra, was liquidated by unidentified men believed to CTs.  The duo were on their way towards Sitio Campogsit of same brgy . Subject CAA suffered gun shot wounds that cause instantaneous death, while Romeo Lacambra  suffered minor gunshot wound. The case was blottered at Sta Rita PNP for investigation and filing of criminal charges against the suspect.Action Taken:",,,,,,,,"Financial support, interment and burial assistance were provided to the bereaved family.",
11778,CENTCOM ,REGION VIII,EASTERN SAMAR  ,RECOVERY OF FA,8ID ,8D3-OPN-12143-2810-10 ,29 Oct 2010,"On 261200 Oct 2010, A certain Pedro Loot, of legal age married,  a resident of BrgyBigo, Arteche, ESamar, voluntarily surrenedred  One (1) HMSG to Sgt Felipe PA, sqd leader of composite team From HSCoy, 14IB CMO Coy, CMO Bn. Accordingly, said FA was confiscated by a certain Lindon Pajanustan, Chief Brgy Tanod, from an unidenitfied person and was later turned over to the Brgy Chairman for safe keeping. The said firearm is now under the custody of HSCoy, 14IB for proper dispostion.",,,,,,,,,
11780,CENTCOM ,REGION VI,ILOILO  ,RECOVERY OF WAR MATERIEL,CENTCOM ,COC-2010-139 ,28 Oct 2010,"On 281155 Oct 2010, joint elements of PNP composed of Bingawan MPS led by P/INSP JOEFFER E CABURAL and Iloilo City Public Safety Management Coy from Brgy Jibolo, Janiuay, Iloilo led by P/INSP JOGGER GIMENO was discovered one (1) blue plastic bag containing three (3) rifle grenade at the back of the waiting shed of Brgy Cairohan, Bingawan, Iloilo. ",,,,,,,"a. The information was reported by Brgy Captain Antonio Laruan of Brgy Cairohan, Bingawan, Iloilo to the PNP troops while conducting Police visibility patrol along Brgys Agbao and Cairohan both of Bingawan, Iloilo that there were two (2) suspecious male persons in the waiting shed of said Brgy.  b. As the PNP personnel approached the waiting shed, they saw the two (2) suspicious immediately fleeing the area upon sensing their presence, riding in tandem black motorcycle heading towards Calinog, Iloilo area. The recovered items believed to be ouwned by said duo.",,
11301,EASTMINCOM ,ARMM,MAGUINDANAO  ,MISSING FA,"6ID, PA ",6DTOC-0110-022010 ,01 Oct 2010,"On 302100 Sep 2010, The M16 rifle bearing SN: 9017832 issued to Pvt Jonard C Cudol 881643 (CAV) PA of 1st Mechanized Infantry Bde (P) LAD, PA based at Provincial Capitol Building , Shriff Aguak, Maguindanao was discovered unaccounted. Likewise, two (2) Harris Radios RF-5800V-HH004 (serial numbers B24763 and B25427) of said unit were also discovered nowhere to be found by Bhrian T De Jesus 845193 (CAV) PA, signal personnel of the said unit.Action Taken:",,,,,,,,The unit conducted investigation to concerned personnel. Progress report to follow.,
11306,EASTMINCOM ,REGION XI,NORTH COTABATO ,STRAFING,6ID ,6DTOC-0210-03-2010 ,02 Oct 2010,"On 012330 Oct 2010, the house of a certain Teng Palangalan and a resident of Brgy Inug-ug, Pikit, North Cotabato was strafed by unidentified perpetrators using M16 rifles. Per investigation conducted, subject was attending a meeting at the house of Mayor Sumulong Sultan at So. Lamak, Poblacion, Pikit, Cotabato when the incident happened. After which, the perpetrators withdrew towards West direction.Other Details:",,,,,,,Negative casualty. Motive: personal grudge.,a Squad led by 1LT DOMINGO (INF) PA proceeded to the area to conduct investigation.,
11372,EASTMINCOM ,REGION XII,COTABATO ,VEHICULAR ACCIDENT,"6ID, PA ",6DTOC-0710-17-2010 ,07 Oct 2010,"On 052130 Oct 2010, CAA Gil I Heramis GO-G03000031, 47 yrs old, single, a resident of Brgy New Barbasa, Mlang, Cot and presently assigned at La Furtuna Det under 35th CAAC, 38IB station at Brgy La Furtuna, Mlang, Cot met an accident while driving his single motorcycle XRM 125 bearing plate number MN 3906 while traversing along the National Highway, Brgy Bialong, Mlang, Cot.Other Details:",,,,,,,"Subject CAA was rushed by the bystanders at Medical Specialist Hopital, Kidapawan City for medical treatment. Subject CAA is comatose as of this report.",,
11381,EASTMINCOM ,ARMM,MAGUINDANAO ,LOSS OF FA,EASTMINCOM ,EMCOC-0710-831-10 ,07 Oct 2010,"On 080840 Oct 2010, SF team led by CPT FREDDIE T MESA JR (INF) PA while on their way back to AOB aboard two (2) scout boats after conducting recon patrol at Brgy Langeban and Dadtumeg of Southern Kabuntalan to verify the sigint report of sighted Lawless MILF Group in the area. The patrol team suddenly bumped the rotten coconut tree wrapped of water lilies floating in the mids of Tamontaka river.Firearms Losses: ",,,,,,,"The incident resulted to three (3) EP injured, namely: Cpl Elpidio A Cristobal Jr 802598 (Inf) PA; Pfc Belto L Barreintos Jr 871965 (inf) PA and Pfc Melvin P Addulam 871936 (Inf) PA. ",a. Said personnel were brought to Camp Siongco Station Hospital for medical treatment. b. CPT MESA PA immediately deployed one (1) SF team to conduct search and recovery operation in the area.,
11382,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SHOOTING,EASTMINCOM ,EMCOC-0710-827-10 ,07 Oct 2010,"On 062200 Oct 2010, Tsg Baltazar Ponpon y Poteros, retired PA, 56 yrs old, and a resident of Purong Mannga, Isulan, Sultan Kudarat was shot by unidentified person using Cal .45 pistol at crossing Kapingkong, Tacurong City Sultan Kudarat.Other Details:",,,,,,,"a. The victim was driving a passenger multicab, colored blue with plate number MWM 530, heading towards Isulan. Upon reaching the place, one (1) Baja motorcycle colored red, stooped beside him and shot him twice hitting the victim in the left elbow and the left portion of his chest just below the armpit. The suspect immediately escaped towards Brgy Kapingkong, Lambayong, Sultan Kudarat./b. Recovered item from the crime scene were two (2) empty shells of Cal .45 pistol.","The vicitm was rushed to Provincial Hospital for medication, but was declared DOA by the attending physician. Motive is still being determined by Tacurong City PNP.",
11383,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SHOOTING,EASTMINCOM ,EMCOC-0710-929-10 ,07 Oct 2010,"On 070840 Oct 2010, a certain Sadulla Kanapia @BUKO (MNLF LEADER) and his wife Lira Kanapia, both of legal age and resident of Brgy Proper Sinakulay, Pres Quirino, Sultan Kudarat, were shot by an unidentified asssailant using M16 rifle at vicinity Purok 6, Brgy Sinakulay, Pres Quirino, Sultan Kudarat.Other Details:",,,,,,,"a. The victims were on their way home from their farm when the incident transpired. After which, the suspect fled towards unknown direction. b. The victims suffered multiple gunshot wounds on the different parts of their bodies that caused their instantaneous death.",,
11386,EASTMINCOM ,REGION XII,COTABATO ,STRAFING,"6ID, PA ",6DTOC-0810-22-2010 ,08 Oct 2010,"On 071945 Oct 2010, The house of Brgy Captian Hood Hamid was strafed by unidentified perpetrators using high powered automatic rifle at Brgy Langayen, Pikit, Cotabato. After which the perpetrators withdrew towards unknown direction.Other Details:",,,,,,,"a. The incident resulted to the death of Brgy Capt Hood Hamid and wounded of a ceratin Eskak Akmad, 21 yrs old, a resident of Brgy Langayen, Pikit, Cot./b. The wounded victim was brought to Cruzado Hospital at Pikit, North Cotabato then transferred to Midsayap Hospital for treatment.",Intel operatives of 7IB proceeded to the area for possible ident of the suspects. Motive-Rido.,
11387,EASTMINCOM ,REGION XII,COTABATO CITY ,APPREHENSION,"6ID, PA ",6DTOC-0810-23-2010 ,08 Oct 2010,"On 072150 Oct 2010, one (1) Squad of TG Tugis led by 1LT IAN H BACENA (OS) PA while conducting mobile patrol noticed a suspicious looking person at vicinity Jose Lim Sr St, Cotabato City. The troops immediately conducted search operation and recovered eight (8) sachets of shabu, one (1) unit cellphone and cash amounting to two thousand eight hundred eighty (Php 2,880.00) pesos from the possession of a ceratin Mohamad Padilla, 14 yrs old, a resident of Manday, Bagua, MB, Cotabato City.Action Taken:",,,,,,,,The suspect and the confiscated items were brought at Hqs TGT for investigation and later turned-over to Philippine Drug Enforcement Agency (PDEA) ARMM for proper dispotion.,
11405,EASTMINCOM ,REGION XII,NORTH COTABATO ,ARSON,EASTMINCOM ,EMCOC-0810-839-10 ,08 Oct 2010,"On 081030 Oct 2010, the rooftop of the building owned by Mr Daniel Marasigan was burned by unidentified person at Quezon avenue, Kidapawan City.Other Details:",,,,,,,The unidentified suspect set fire on dumed bulk of electrical wire that caused fire and smoke that alarmed the local residence. The BFP was able to extinguish the fire. Case under investigation of BFP.,,
11407,EASTMINCOM ,REGION XII,COTABATO ,CONFISCATION,EASTMINCOM ,EMCOC-0810-838-10 ,08 Oct 2010,"On 031634 Oct 2010, a certain Mamot Mankiat y Panalungsung, 43 yrs old, married, conductor of passenger van and a resident of Buluan,Maguindanao reported to the Matalam Police Station and requested for Police assistance regarding one of the passenger in person of Sgt Arnold Cordero (Inf) PA, presently assigned with 40IB, 6ID based at San Mateo Aleosan, Cotabato.Other Details:",,,,,,,"a. The EP in civilian attire was believed to be under the nfluence of liquor and was carrying Cal .45 pistol and fulled out his FA three time which alarmed some passenger./b. Alert team from Matalam Police Station led by SPO3 Joemar A Deocampo together with SPO3Gregorio E Navsquez infront of Matalam Municicpal Hall where the van is located. Upon reaching the said vehicle, one (1) person alighted and in plain view responding team saw the FA on suspect waist. /c. The responding elements were able to confiscate one (1) shooter Cal .45 pistol with SN: SAM F 05040976 (High Cap) with one (1) magazine assimbly and nine (9) live ammo from subject EP possession and control. /d. Subject EP was on passes status during the incident from 30 Sept 2010 to 03 Oct 2010. He is presently at Matalam Police Station while appropriate charges are being filed at Fiscal`s Office.",40IB conducted continuos TI and E and reiterating to the personnel the provision of Gun Ban.,
11427,EASTMINCOM ,REGION XII,COTABATO  ,APPREHENSION,6ID ,6DTOC 1010 32 2010 ,10 Oct 2010,"On 10 Oct 2010, SOT/CBO Optr of 3rd Sqd 3rd Pltn ACoy, 39IB 10ID, PA led by Cpl Bandas PA based at Bgy New Bulatukan, Makilala, Cot was informed by Bgy Chrmn Tudtod that a certain Ronnie Besnar, a resident of Purok Nangka, Bgy New Bulatukan was carrying around a Cal .38 revolver pistol.Action Taken:",,,,,,,,"Troops under Cpl Bandas conducted checkpoint and found in the compartment of his Multicab w/ Plate Nr LDM 255 said homemade pistol w/ SN 018732 without pertinent docs to prove its legality. Subject was immediately brought to TCP, So Diansig Bgy Old Bulatukan, Makilala, Cot for tactical interrogation and will later turn-over to Makilala Police Station for proper disposition and filing of appropriate charges.",
11430,EASTMINCOM ,REGION XII,NORTH COTABATO ,SHOOTING,EASTMINCOM ,EMCOC-1010-849-10 ,10 Oct 2010,"On 091815 Oct 2010, a certain Norlan Parañal, 32 yrs old, rubber tapper and a certain Maricris, 26 yrs old, both residents of Purok 6, Brgy Poblacion, Carmen, North Cotabato were shot by two (2) unidentified suspects on board a black Honda XRM motorcycle using Cal .45 pistol at Brgy Nasapian, Carmen, North Cotabato. Other Details:",,,,,,,"a. The suspects fled towards Brgy Kibayo, Carmen, North Cotabato and carted away the victims white Honda XRM motorcycle with plate number 2636 YF./b. Norlan Parañal suffered gunshot wound on the neck which caused his death while Maricris was wounded and rushed to Kabacan Medical Specialist Hospital (KMSH) for treatment. ","One (1) team led by 1LT DE PERALTA II (INF) PA, CO BCoy, 7IB together with PNP Carmen proceeded to the crime scene and recovered the victims body. Motive: Carjacking.",
11431,EASTMINCOM ,REGION XII,NORTH COTABATO ,SHOOTING,"6ID, PA ",6DTOC-1010-29-2010 ,10 Oct 2010,"On 091535 Oct 2010, a ceratin Allan Molapas, 30 yrs old, and a ceratin Salim Gonsang, of legal age, both residents of Brgy Kitulaan, Carmen, North Cotabato were shot by three (3) unidentified suspects at Rizal Ave, Brgy Poblacion, Kabacan, North Cotabato.Other Details:",,,,,,,a. The victims were playing cards at Daniel`s Brake and Clutch Bonding when three (3) suspects on board a red Honda XR 200cc MC shot the victims using Cal .45 pistol. Salim Gonsang was died on the spot while Allan Molapas was brought to Kidapawan Hospital for treatment./b. The three (3) suspects withdrew towards unknown direction. Motive-Personal grudge/Drug related.,"One (1) team led by 1LT BUEBAVISTA (INF) PA, CO ACoy, 7IB conducted roving patrol and one (1) team under Msg Agutaya (Inf) PA went to the incident area and coordinated with PNP for possible identification of the suspects. The case is now under investigation of PNP Kabacan.",
11446,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,DEATH BY NATURAL CAUSES,"4ID, PA ",OPNS-1010-1873-10 ,12 Oct 2010,"On 09 Oct 2010, MSg Edwin C Obatay 752181 (Inf) PA of 23IB (CADRE) while on pass, accidentally fired his own service firearm (Cal .45 pistol) hitting himself at his residence at Brgy Rosario, Tandag City, Surigao del Sur.Action Taken:",,,,,,,,Subject EP was rushed to a nearby hospital but declared died on arrival (DOA) by the attending physician.  ,
11457,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SHOOTING,"6ID, PA ",6DTOC-1210-35-2010 ,12 Oct 2010,"On 121530 Oct 2010, CAA Joelito D Pineda SK-GO4-000053 PA, 44 years old, married, a resident of Brgy D`lotilla, Isulan, Sultan Kudarat and presently assigned at Hqs of 1st CAAC based at Brgy D`lotilla, Sultan Kudarat, and Brgy kagawad Jose Santacera, 53 yrs old of same Brgy, was shot by a gunman riding on a motorcycle identified as a certain SPO4 Edgardo Pallado (Ret)  at vic of Purok 1, Sitio San Joaquin, Brgy D`lotilla, Isulan, Sultan Kudarat.Other Details:",,,,,,,"the victims suffered multiple gunshot wounds at different parts of their bodies from a cal.45 pistol that resulted to their instantaneous death. the suspect fled towards Brgy Dukay,Esperanze, Sultan Kudarat.","On 121535 Oct 2010, 1 team from Hqs 1st SK CAAC led by Sgt Amelito E Sarmiento (Inf) PA proceeded to the crime scene for possible apprehension of the suspect. Afterwhich, said troops returned station at about 1640H same day with negative result. Incident is now under investigation by Isulan PNP, Motive: Cannot be determine. ",
11470,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,DEATH BY NATURAL CAUSES,EASTMINCOM ,EMCOC-1310-865-10 ,13 Oct 2010,"On 120200 Oct 2010, CAA Moises O Egayao DC-A003171 PA, died due to pulmonary disease at his residence at Sitio Kinse-Kinse Salapawan, Paquibato Dist, Davao CIty.Other Details:",,,,,,,"Subject CAA is a former members of 16th DDS CAA Coy and detailed at Kinse-Kinse PB, 72IB. The cadaver of said CAA lies in state at his residence. Next of Kin: Mrs Clarita M Eyagao-Wife.",,
11473,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,APPREHENSION,ISAFP ,STL ,13 Oct 2010,"On 131700 Oct 2010, elements of MIG 12 together with CIDG ARMM and 33IB, 104BDe, 1ID, PA apprehended Jonathan Ampatuan y Sangki at vic Leonora Suad, Isulan, Sultan Kudarat. Subject is wanted for his involvement in the Maguindanao massacre on 23 Nov 2009.Other Details:",,,,,,,"Subject was listed in the Warrant of Arrest with CC Numbers Q-09-162148-72, Q-09-162216-31, and Q-10-162652-66 issued by RTC Br 221, National Capital judicial Region,Quezon City. Also, subject included in the DILG Menorandum Circular Nr 2010-53 (Monestary Rewards on Most Wanted Persons) with a reward of 250, 000.00.","The apprehended person was brought to HQs 33IB, PA at Brgy tual, Pres Quirino, Sultan Kudarat for proper documentation and custodial debriefing.",
11481,EASTMINCOM ,ARMM,MAGUINDANAO  ,APPREHENSION,6ID ,6DTOC 1410 41 2010 ,14 Oct 2010,"On 14 Oct 2010, one (1) sqd of ACOY, 6IB led by 1LT TONYAEN while conducting checkpoint operations at So Magno, Bgy Romongaob, South Upi, Mag confiscated one (1) cal .38 pistol with ammo from the possession of a certain Raguia G Mohammad and Kiko Mohammad both legal age and residents of Bgy Tanuel, Datu Odin Sinsuat, Mag. The two (2) persons were onboard a motorcycle with plate nr OD9294 when accosted by the troops.Action Taken:",,,,,,,,Said person were turned-over to South Upi PNP for investigation and proper filing of charges.,
11482,EASTMINCOM ,ARMM,MAGUINDANAO  ,GRENADE THROWING,6ID ,6DTOC 1410 40 2010 ,14 Oct 2010,"On 13 Oct 2010, unidentified person threw hand grenade to the residence of Timpadan family at Lower Tinugcaan, North Upi, Mag.Civilian Side:",,,Wounded/Mrs Angelie  /Ms Laarnie  /Mr Ajulane  ,,,,"The wounded victims were brought to Datu Blah Hospital in North Upi, Mag for medical treatment. Motive of the incident is still unknown. The PNP of North Upi, Mag are now conducting investigation.",Intel operatives of 6IB are deployed to the area to gather information regarding the incident,
11498,EASTMINCOM ,REGION XII,COTABATO  ,KIDNAPPING,6ID ,6DTOC-1510-45-2010 ,15 Oct 2010,"On 15 Oct 2010, a color black Ford Everest with plate nr LGL-161 of a ctn Yoyong Bansuan entered the premises of Tan residence located along Moreno St, Purok Salvacion, Brgy Rosary  Heights-2, Cotabato City onboard kidnap victim Conchita Tan then immidiately left after delivering the victim at about 0935H same day, the couple Lucio Tan and Conchita Tan boarded a color red Chevrolet with plate nr XGT-578 and son Eugene Tan and family onboard a color gray Toyota Fortune with plate nr LFS-534 left the premises and proceeded to Awang Airport, Awang, DOS, Mag for a flight to Manila.At about 1130H same day, Cot City Administrator Atty Cynthia Guiani-Sayadi made a close door interview/debriefing with the victim while at the departure area of said airport and according to the victim during her captivity, she was guarded by by MOL twenty (20) fully armed men in a marshy area where she was kept onboard a banca and was somtimes taken on a house. The victim was able to hear names of her captors as @ Toks, @ Nords and @ Rambo. The victim added that on142100 Oct 10, the day she was released fm a marshy area, she was taken by her captors in hilly portion where she was boarded a carabao which carried her until they reached the national highway somewhere in Talayan, Mag where she was abandoned.Other Details:",,,,,,,"At about 1205H same day, victim with her husband Lucio Tan boarded a Cebu Pacific flight nr 5J888 bound for Manila. Ransom paid was disclosed by the family.",,
11516,EASTMINCOM ,REGION XII,COTABATO ,LOST OF GPS,"6ID, PA ",6DTOC-1610-42-10 ,17 Oct 2010,"On 15 Oct 2010, one (1) Global Positioning System (GPS) SN: 118365809 issued to SSg Darius E Villagracia PA was lost at Malasila River, Brgy Sta Felomina, Makilala, Cotabato.Items Recovered / Loss: ",,,,,,Lost/1 - GPS,"Accordingly, one (1) squad of HHCoy, 57IB while crossing the river, SSg Villagracia slumped to the river due to the strong current and found out later that the GPS was detached from his bandoller.","Troops under Villagracia PA made an effort to locate/retrieve said GPS until the daylight, but proved to be futile.",
11517,EASTMINCOM ,REGION XII,COTABATO ,EATH OF CAA,"6ID, PA ",6DTOC-1610-50-10 ,17 Oct 2010,"On 15 Oct 2010, CAA Gil I Heramis CO-G03-000031, 47 yrs old, single and resident of Brgy New Barbasa, Mlang, Cotabato and presently assigned at Lafurtuna Detachment under 35th NC CAA Coy stationed at Brgy Lafurtuna, Mlang, Cotabato was declared dead by his attending physician while undergoing treatment at Kidapawan Medical Specialist, Kidapawan City due to head injury caused by motor accident last 051030 Oct 2010.Other Details:",,,,,,,Cadaver of said CAA is now lay in state at his residence for proper disposition.,,
11542,EASTMINCOM ,ARMM,MAGUINDANAO ,SHOOTING,"6ID, PA ",6DTOC-1710-53-2010 ,18 Oct 2010,"On 171940 Oct 2010, a certain Ayot Querida, a Security Guard, 33 yrs old, married, and a resident of Mintex, Awang, Datu Odin Sinsuat, Maguindanao, was shot by an unidentified gunman using a Cal .45 pistol at Mintex, Awang, DOS, Maguindanao.Other Details:",,,,,,,The perpetrator fled towards south direction going to Isulan on board a motorcycle as their gateaway vehicle. The victim was brought to Cotabato Regional and Medical Center for medical treatment.,"OOA 1720202H Oct 2010, CPT SOMERA (INF) PA, Officer of the Day, together with Sgt of the Guard Msg Panambo (Inf) PA, of 6ID, with escort proceeded to the area to verify the incident and returned station at about 2145 same day. The case is now under investigation by the Police Precinct # 2 of DOS PNP.",
11594,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ACCIDENT (GENERAL,EASTMINCOM ,EMCOC-2110-928-10 ,22 Oct 2010,"On 201640 Oct 2010, Pfc Mark Ian D Carballo 876547 PA assigned 42DRC, 4ID, PA stationed at New Leyte, Brgy Awa Prosperidad, Agusan del Sur while on board his single motorcycle with helmet and traversing towards Brgy Angas, Sta Josefa, ADS was accidentally hit/bumped by a passenger Jeep with plate No. KFC-233 driven by Sanny Dequito y Celes at vic along National Highway, Brgy Pasta, San Francisco, Agusan del Sur.Other Details:",,,,,,,"a. Initial investigation disclosed that the said motorcycle was running bound for Sout direction (going to Davao) while the passenger Heep was running in opposite direction and upon reaching on the aforementioned place, the said passenger Jeep overtook another vehicle and accidentally hit/bumped the incoming motorcycle./b. The driver voluntarily surrendered to PNP San Francisco, Agusan del Sur.","Pfc Mark Ian D Carballo PA was brought to D. O. Plaza Hospital, Patin-ay, Prosperidad, Agusan del Sur for medical treatment due to serios condition. Afterwhich, he reffered to Tagum City Hospital for further medication.",
11603,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,SHOOTING,EASTMICNOM ,EMCOC-2210-931-10 ,22 Oct 2010,"On 21 Oct 2010, Pfc Ricky A Queral 822152 (Inf) PA assistant Detachment Comdr of Golden Shower Patrol Base was shot by CAA Edward Sapuez inside his bunker at Golden Shower Patrol Base, Brgy Malabog, Paquibato District, Davao City.Other Details:",,,,,,,"a. The victim sustained several gunshot wound at the different parts of his body causing his instantaneous death. After the incident, the suspect fled away leaving his issued firearm./b.  Accordingly, prior to the  incident, at about 1520H same day, CAA Aredidon stabbed to death his live-in partner identified as Mylene Jimenez at their residence using a kitchen knife./c. Motive of the killing was believed to be jealousy after CAA Aredidon discovered his wife texting with Pfc Queral.","a. Megkawayan and San Pablo PBs  conducted checkpoints for possible apprehension of the suspect. Likewise, elements of CCoy, 69IB and Golden Shower PB conducted munhunt operations against the suspect. b. Cadaver of the victim was brought at Rivera Home in Panabo City for proper disposition.",
