Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
10797,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,RECOVERY OF IED,EASTMINCOM ,EMCOC-1008-436-10 ,10 Aug 2010,"On 100500 Aug 2010, elements of 66IB, 10ID, PA while conducting combat operations discovered seven (7) pails of IED  paraphernalias at vicinity Brgy Andap, New Bataan, Compostela Province.Items Recovered / Loss: ",,,,,,Recovered 7 - seven pails of IED/paraphernalia   - medical supplies and equipment   - subversive documents,,"a. On 1245H same day, the elements of 7EOD and K-9 team lead by MAJ RAMON A TORRES (OS) PA recovered the items. b. Theitems were turned over to 10MIB and 66IB for proper disposition.",
10799,EASTMINCOM ,REGION XII,NORTH COTABATO ,ENCOUNTER,EASTMINCOM ,EMCOC-1008-440-2010 ,10 Aug 2010,"On 101300 Aug 2010, one (1) section from 57IB, 6ID led by LT JUGO PA encountered MOL15 fully armed men believed to be CTs at boundary Sitio Kiapat, Brgy Ganatan, Arakan and Sitio Tagaytay, Brgy Mahungcog, North Cotabato, the enemy withdrew towards Brgy Amabel, Magpet, North Cotabato. No reported casualty on both sides.Items Recovered / Loss: ",,,,,,Recovered 1 - camouflage deployment bag with assorted civilian clothes 1 - pair combat boots 1 - poncho camouflage 2 - wallet with ID card,"Two (2) wallets with ID cards were recovered owned by Samante Ansabo and Leonora Ansabo with address Sitio Gantan, Arakan, North Cotabato.",,
10806,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,HARASSMENT,"4ID, PA ",OPNS 1008-1545-2010 ,10 Aug 2010,"On 101600 Aug 2010, recovery personnel from 401Bde while recovering the slid M35 truck towing 105mm at vicinity Brgy Mahaba, Marihatag, Surigao del Sur that was previously reported was harrased by undetermined numder of fully armed CTs under unknown CTL. Troops defended their position and firefight lasted for about five (5) minutes. Afterwhich the enemy withdrew towards Andap Valley.Government Side:",,KIA Cpl Feudorio L Gultiano 827520 ,,,,,"a. On 2100H same day, Cpl Gultiano PA expired at Provincial Hospital of Agusan del Sur due fatal wound at the lower back of his body which exited to his abdomen hitting his liver.","Cpl Gultiano (Inf) PA was immediately brought to Lianga District Hospital for medical treatment and further transfered to Provincial Hospital, Patin-ay, Prosperidad, Agusan del Sur for proper medication.",
10818,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,4ID ,OPNS-1108-1551-10 ,11 Aug 2010,"On 11 Aug 2010, one (1) platoon (-) ACoy, 30IB, PA under 1LT IAN CHRISTOPHER S MOLINA (INF) PA and one (1) platoon (-) BCoy, 30IB under 2LT MAGNO  AUSENTE (INF) PA while conducting combat clearing operation, encountered MOL ten (10) CTs under unknown Cmdr believed to be member of GF-2IB, NEMRC at vic Brgy Sitio Lusong, Brgy Puting Bato, Cabadbaran, Agusan del Norte. Firefight lasted for 10 minutes after which the enemy withdrew towards unknown direction. No reported casualty on both sides.Action Taken:",,,,,,,,Troops stiil scouring  the area.,
10828,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,APPREHENSION,EASTMINCOM ,EMCOC-1208-453-10 ,12 Aug 2010,"On 08 Aug 2010, scout Pltn of 67IB, PA under 1LT ELMER L SORIMA (INF) PA while conducting pursuit operation apprehended a certain Ricky Lanos hiding in grassy area at vicinity Sitio Caipoc, Brgy Rizal, Manay, Davao Oriental.Enemy Side:", Apprehended  Ricky Lanos  ,,,,,,"Subject person is one of the CT member from GF 15, SMRC encountered by the elements of 9SRC, 2SRBn last 070945 August 2010 at vicinity Sitio Logdeck, Brgy Caningag, Caraga, DOR.",Apprehended person was under custody of 1LT SORIMA PA and later brought to H67IB for proper disposition.,
10834,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,DISCOVERY OF ENEMY CAMP,4ID ,OPNS-1308-1558-2010 ,13 Aug 2010,"On 12 Aug 2010, operating troops of ACoy, 30IB under 1LT MOLINA PA & 2LT AUSENTE PA while conducting pursuit operation discovered an abandoned enemy encampment at  vicinity Brgy Puting Bato, Cabadbaran City, Agusan del Norte.Other Details:",,,,,,,Said camp composed of two (2) makeshift shanties can accommodate MOL nine (9) CTs and believed to be abandoned for a month ago.,Troops are still scouring the area.,
10835,EASTMINCOM ,REGION XII,NORTH COTABATO ,SURRENDER,EASTMINCOM ,EMCOC-1308-454-10 ,13 Aug 2010,"On 121330 Aug 2010, a certain Andres Amualla @ Bebet former squad leader (Kalaw), Sargu, FSMR voluntarily surrendered without FAs to Hon Mayor Lani Cadolada of Talunan, North Cotabato in coordination with the elements of ACoy, 27IB and 68IB under 1LT RAABEL O YAMAS (OS) PA at vicinity Brgy Poblacion,Talunan, North Cotabato.Enemy Side:",Surrendered  Andres Amualla @ Bebet,,,,,,"Said surrenderee is a resident of Sitio Alimudian, Brgy Banayal, Talunan, North Cotabato.",,
10836,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,4ID ,OPNS-1308-1559-2010 ,13 Aug 2010,"On 12 Aug 2010, operating troops of 42DRC and 26IB under 1LT JOSE M GALOPE (INF) PA with the help of a certain Ric Alpache Pitogo, discovered an abandoned CT encampment at vicinity Sitio Bagong Silang, Brgy Villangit, Sibagat, Aguasan del Sur with fifteen (15) makeshift huts and can accommodate MOL 40 CTs. Said encampment may have been abandoned a week ago before its discovery by the operating troops.At about 0830H same day, after pursuing traces left by the CTs same troops discovered another CT abandoned encampment at vicinity Sitio Bagong Silang (51P ZK 04457993) Bgry Villangit, Sibagat, Agusan del Sur. Said encampment has twenty (20) makeshift huts which were hastily destroyed and abandoned and believed to have been abandoned within the past 24Hrs upon its discovery by the operating troops.",,,,,,,,Troops continue conducting pursuit operation.,
10837,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,4ID ,OPNS-1308-1562-2010 ,13 Aug 2010,"On 13 Aug 2010, one (1) Pltn (-) ACoy, 30IB under 1LT MOLINA (INF) PA and one (1) Pltn (-) BCoy, 30IB under 2LT AUSENTE (INF) PA encountered MOL twenty (20) fully armed CTs under unknown CTL believed to be members of GF-21B, NEMRC while conducting combat operations at vicinity Brgy Puting Bato, Cabadbaran City, Agusan del Norte. Government Side:",,WIA Pfc Ronilo S Solana 863602 ,,,,,,,
10840,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,EASTMINCOM ,EMCOC-1308-464-10 ,13 Aug 2010,"On 13 Aug 2010, one (1) Pltn (-) from ACoy led by 1LT MOLINA (INF ) PA and one (1) Pltn (-) from BCoy led by 2LT AUSENTE (INF) PA both 30IB, while conducting pursuit operations again encountered  the withdrawing twenty (20) CTs of the combined forces of ROC, NEMRC under @ DO and GF-21B, NEMRC under @ Blink at vicinity Sitio Lusong, Brgy Puting Bato, Cabadbaran City, Agusan del Norte. Firefight lasted for about fifteen (15) minutes.Government Side:",,WIA Cpl  Reynante T Salvan 831889  Pfc Emmanuel G De Leon 865982 ,,,,,,"Troops of ""B"" BTRY, 10FAB fired three (3) rounds of HE to enemy position and one (1) OV-10 provided CAS (rockets) to the engaged troops.",
10841,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,EASTMINCOM ,EMCOC-463-10 ,13 Aug 2010,"On 13 Aug 2010, elements of SFTM 121 under PINSP CALULOT of SFOC CL 121 encountered MOL fifty (50) fully armed CTs under unknown leader while conducting special reconnaissance operations towards their objective at Sitio Malubahi, Brgy Pianing, Butuan City, Agusan Del Norte. Firefight lasted for about six (6) hours after which the enemies withdrew towards southwest direction. No reported casualties on both sides.Items Recovered / Loss: ",,,,,,Recovered 1 - back pack with subversive documents   - live ammos for M16 & M14 rifle,,FOB personnel conducted re-supply operations.  Said troops conducted pursuit operations against the fleeing CTs.,
10842,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,BURNING,4ID ,OPN-1308-1565-2010 ,13 Aug 2010,"On 130130 Aug 2010, more or less thirty (30) fully armed CTs led by @ TATA (TN: Willy Balaod) of GF-19A, NEMRC burned the DOLE nursery and cutted down the banana plants planted on an estimated area of 1.5 hectares at vicinity Sitio Guinhalinan, Brgy Kinayan, Barobo, Surigao del Sur.Action Taken:",,,,,,,,"one (1) Pltn (-) of CAA, 23IB, PA led by Cpl Abdulhamid A Esmael (Inf) PA conducted investigation on the motive of the incident.",
10849,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,4ID ,OPNS-1408-1570-10 ,14 Aug 2010,"Progress Report to Journal Item Nr: 10837 & 10840 dtd 14 Aug 10, re encounter of  one (1) Pltn (-) from ACoy led by 1LT MOLINA (INF ) PA and one (1) Pltn (-) from BCoy led by 2LT AUSENTE (INF) PA both 30IB, against MOL (20) CTs of the combined forces of ROC, NEMRC under @ DO and GF 21B, NEMRC under @ Blink at vicinity Sitio Lusong, Brgy Puting Bato, Cabadbaran City, Agusan del Norte.Action Taken:",,,,,,,,"a. On 140840 Aug 10,  two (2) UH-1H Heli conducted troops insertion, re supply and air evacuation activity. b. On 0920H same day, the three (3) WIA personnel arrived at DACP, Bancasi, Butuan city. Afterwhich, Pfc Solana PA was immediately brought to Butuan Doctors Hospital while Cpl Salvan PA and Pfc De Leon PA were brought to CESH Annex Bancasi Butuan City for medical treatment. c. On 1310H same day, Cpl Salvan PA and Pfc De Leon PA were further MEDEVAC to 4ID, CESH Cagayan de Oro City for proper medication.",
10850,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,HARASSMENT,"4ID, PA ",OPNS-1508-157-2010 ,15 Aug 2010,"On 14 Aug 2010, one (1) section of CCoy, 75IB led by Sgt Mariano located at San isidro PB, Purok 5, San Isidro, Lianga, Surigao del Sur was harassed by undet number of CTs under @ ADO of GF 19A, NEMRC. The troops defended their position and firefight lasted for fifteen (15) minutes. Afterwhich, the enemy withdrew towards unknown direction.Other Details:",,,,,,,"Negative casualty on the government side, while undet on the enemy. ",,
10853,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,ENCOUNTER,EASTMINCOM ,EMCOC-1508-473 ,15 Aug 2010,"ProgressReport to Journal Item Nr: 10817 re encounter of one (1) scout platoon, 27IB led by 2LT CIMATU PA with MOL thirty (30) CTs under LE SARGU FS led by @ Joy Joy at  vicinity Sitio Kalmie,  Brgy Datalblao, Columbio, Sultan Kudarat on 111525 Aug 10.Other Details:",,,,,,,"A certain Marlon Rivera @ Joke/Jokjok/Joe, former squad leader of Sqd 2 (CN: banog), SARGU, FS and currently mbr of KT/KH, SARGU, FS was killed.  The cadaver now lies at his residence at Maraga-a, Kiblawan, Davao del Sur",,
10858,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPNS 1608-1578-2010 ,16 Aug 2010,"On 161030 Aug 2010, one (1) platoon Charlie Company, 30IB under 1LT BENJAMIN T DEPAY JR (INF) PA while conducting combat patrol at VGL 85-99 and HGL 13-25 discovered an abandoned enemy encampment at vicinity Santiago, Agusan del Norte with four (4) makeshift huts believed to be an enemy supply point.Items Recovered / Loss: ",,,,,,Recovered 4 - containers filled with rice 1 - container filled with gasoline 4 - containers filled with rice 1 - container filled with gasoline,,Troops continue conducting pursuit operations.,
10862,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,ENCOUNTER,"4ID, PA ",OPNS 1608-1579-2010 ,16 Aug 2010,"On 161300 Aug 2010, one (1) section from HHsv Coy, 36IB led by Cpl Alvin C Condas 822277 (Inf) PA while conducting combat patrol encountered more or less fifteen (15) CTs believed to be members SYP platoon of GF-19B, NEMRC at vicinity Brgy Bayan, Marihatag, Surigao del Sur.  Afterwhich the enemy withdrew towards Northeast direction. Negative casualty government troops was reported while undetermined enemy side.Action Taken:",,,,,,,,Progress report to follow.,
10876,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS-1808-1558-2010 ,18 Aug 2010,"On 161300 Aug 2010, one (1) section, HHSvc Coy, 36IB led by Cpl Alvin Condas PA, while conducting combat patrol at vic Brgy Bayan, Marihayag, Surigao del Sur encountered MOL fifteen (15) CTs believed to be members SYP, GF-19B, NEMRC,  firefight lasted for thirty (30) minutes. Afterwhich, the enemy withdrew towards northeast direction. Negative casualty on the government side while undetermined on the enemy side.Items Recovered / Loss: ",,,,,,Recovered 2  - Backpacks containing personal belongings 1  - HH ICOM Radio IC-V8 SN: 2493922   - Subversive documents with high intel values 2  - Backpacks containing personal belongings 1  - HH ICOM Radio IC-V8 SN: 2493922   - Subversive documents with high intel values,,,
10888,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,SURRENDER,EASTMINCOM ,EMCOC-1908-498-10 ,19 Aug 2010,"On 162200 Aug 2010, four (4) CTs of SDG, GF 20, SMRC surrendered without firearms to the elements of 10MICO at vicinity Brgy Poblacion, Monkayo, Compostela Valley.Enemy Side:",Surrendered  Elizabeth Bagsi Y Purog @Aira  Ruel Andaya Y Bucio @Jeger  Ruben Anday Y Baoy @Dindo  Samuel Jr Andaya Y Bucio @Mark  Elizabeth Bagsi Y Purog @Aira  Ruel Andaya Y Bucio @Jeger  Ruben Anday Y Baoy @Dindo  Samuel Jr Andaya Y Bucio @Mark,,,,,,,"The surrenderees are now undergoing custodial debreifing at Hqs, 25IB, Brgy Poblacion, Monkayo, Compostela Valley as of this report Progress report to follow.",
10892,EASTMINCOM ,REGION XII,NORTH COTABATO ,SURRENDER,EASTMINCOM ,EMCOC-2008-500-2010 ,20 Aug 2010,"On 190900 Aug 2010, Romeo Capalla @ Lito, a former member of SLT/ local sparrow unit and Lailene Capalla @ Grace, both residents of Purok 4, Brgy New Panay, Tulunan, North Cotabato voluntarily surrendered to the CBO/SOT operators of ACoy, 27IB, 1002Bde, presently stationed thereat.Enemy Side:",Surrendered  Romeo Capalla @Lito  Lailene Capalla @Grace,,,,,,,Tactical interrogation to the surrenderees is still in process. Progress report to follow.,
10897,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-2008-501-10 ,20 Aug 2010,"On 20 Aug 2010, one (1) sec composed of ACoy, 75IB and CAAs fm CCoy, 23IB under 1LT ROGELIO GANTANG PA, while moving towards their objective encountered MOL twenty (2) fully armed CTs of GF14, NEMRC under Willy Balaod @ Tata and Renato Sayasat @ Friday at vic Road 41, So Montoyum, Brgy San Roque, Bislig City, Surigao del Sur.  Firefight lasted for one (1) hour and fifteen (15) minutes. Afterwhich, the enemy withdrew towards Northeast directon.Government Side:",,WIA CAA Silvestre Tohoy   ,,,,,The troops discoved blood stain along enemy route of withdrawal.   One (1) killed and three (3) wounded in enemy side as per HUMINT monitored.,"a.  OOA 1027H same day, LTC AGARCIO, CO, 75IB with escort left TCP, So Sonyata of same barangay and proceed towards encounter site to assess the situation. Further exricate the WIA and immadiately brought to Bn Hqs. b.  Troop under 1LT GANTANG conducted pursuit opns towards enemy route of withdrawal. c.  Troops under 1LT JALANDONI proceed towards VGL 85-87 and HGL 15-18 to establish blocking position thereat, while the troops under 1LT MALANA are reserve task to clear the objective 21,20 and 19.",
10909,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,AMBUSH,ISAFP , STL   ,21 Aug 2010,"On 21 Aug 2010, joint elems fm 75IB,one (1) PNP pltn fm RPCG and PNP pers from Lianga PS while escorting the DENR pers at vicinity Purok 5, Brgy Diatagon, Lianga, Surigao del Sur were ambushed by undet number of CTs believed to be members of GF19A, NEMRC under CTL Felizardo Valdez @ ADO.Government Side:",,KIA P/INSP CHRISTOPHER MAZO   ,Wounded Mr Flabiano Bahian Mr Joel Caloya Mr Flabiano Bahian Mr Joel Caloya,,,,"a. P/INSP MAZO, Chief of Police of Lianga Municipality, was hit on his head. b. Wounded DENR personnel were immediately brought to Lianga District Hospital for medical treatment including the cadaver of P/INSP MAZO for proper disposition.","Joint elements of 41DRC, 75IB and RMG continue conducting pursuit operation againts the withdrawing CTs.",
10924,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,HARASSMENT,4ID ,OPNS-2408-1610-2010 ,24 Aug 2010,"On 240145 Aug 2010, security outpost of newly established CCoy, 26IB, 4ID, PA at vicinity Brgy La Fortuna (51P ZJ 20778782), Veruela, Agusan del Sur was harassed by MOL thirty (30) CTs of SSP2, GF SMRC. Firefight lasted for five (5) minutes after which the enemy withdrew towards southeast direction.Government Side:",,KIA Cpl Basir L Limpasan 824707  Pfc Roger B Espineli Jr 858883  Pfc Rowel A Antonio 873329  Pvt  Sim C  Punzalan 880289  Pvt Elrico C Orcijula 876493  WIA Pfc Cesar A Sadjali 870688  Firearms Losses:    2 - M16 Rifle (sn: 094985 & 4444741) 1 - K3 SAW (sn: K002054),,,,,"The CTs were able to overpower the said outpost established more or less 50 meters southwest of the command post, manned by six (6) personnel.",a.  26IB conducted immediate pursuit operation. b.  Wounded EP was brought to Bunawan Community Hospital for medication. c.  402Bde was directed to conduct investigation.,
10928,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,HARASSMENT,4ID ,OPNS-2408-1610/1691-2010 ,24 Aug 2010,"Progress report to Journal Item Nr 10924 24 Aug 10, re harassment of security outpost of newly established CCoy, 26IB, 4ID, PA at vicinity Brgy La Fortuna (51P ZJ 20778782), Veruela, Agusan del Sur by MOL thirty (30) CTs of SSP2, GF SMRC on 240145 Aug 10. Other Details:",,,,,,,"a. The serial numbers of the reported lost FAs are as follows: 2  M16 Rifle (SN: 094985 & 4444741) & 1 K3 SAW (SN: K002054). b. OOA 241000 Aug 10, Pfc Sadjail PA was admitted at MJ Santos Hosp, Butuan City and will be airlifted from Butuan City thru UH-1H heli to Northern Mindanao Medical Center (NMMC), CDO for further treatment. c. The cadavers of Pfc Espineli PA, Pfc Antonio PA and Pvt Punsalan PA are presently at Greenhills Funeral Homes, CDO and the cadavers of Pvt Orcijula PA at Raniel`s Funeral Home, Butuan City, while the cadaver of Cpl Limpasan was transported to his residence at Kampo Muslim, Brgy Riondo, Zamboanga City for proper disposition. ","a. OOA 240400 Aug 10, Bn TCP under 1LT ZALDY C MARZAN PA, S3, 26IB displaced from previous location at vicinity Sibagat, ADS and linked-up with Command Group under LTC NHEL RICHARD E PATRICIO PA (GSC), CO, 26IB from Bn Hqs and proceeded towards CCoy CP and arrived thereat at about 0700H same day and immediately established TCP to provide Command and Control of the situation. b. OOA 240500 Aug 10, one (1) pltn (-) of CCoy under 2LT ALVIN O REYES PA with twenty (20) EP jumped-off CCoy CP to conduct pursuit opn to the withdrawing CTs towards the vicinity of Sitio Lamasaya (GS 51N ZJ186), La Fortuna, Veruela, ADS while at the same moment one (1) pltn (-) from LFR, HHC, 26IB under 2LT JAY-AR LORENZO PA with twenty (20) EP left previous location at vicinity Brgy Noli, Bayugan City, ADS and proceeded towards CCoy CP and arrived thereat at about 0800H same day for pursuit opn. c. Two (2) pltns of 41DRC and one (1) pltn from 42DRC jumped-off from 401Bde and 402Bde respectively and proceeded towards Hqs CCoy, 26IB to augment the operating troops thereat. Further, as per lateral coordination with 3SFBn, SFR(A), SOCOM, PA said troops is currently conducting combat opns south of the operational area of 26IB at GS 1380 and GS 2078. d. OOA 241530 Aug 10, one (1) pltn of 41DRC under 1LT DENN ERIC DJ SOLIMAN (MI) PA arrived at 402Bde for initial situation briefing, after which said troops left at around 1630H and proceeded at CP CCoy, 26IB, La Fortuna, Veruela, ADS for pursuit opns. e. OOA 241545 Aug 10, one (1) investigation team under LTC HENRY A ROBINSON JR (FA) GSC PA, Ex-O, 402Bde and one (1) pltn (-), 42DRC left H402Bde and proceeded to CP CCoy, 26IB prior to deployment at designated area of opns. f. The following CAA Patrol Base are presently conducting OP/blocking position to possible enemy withdrawal route:  Katipunan PB at GS 1584; Del Monte PB at GS 2083 and Simubong PB at GS 2183. g. Other maneuver units of this Command are presently committed to the ongoing Brigade initiated opns which took effect prior to the incident. Remarks: Troops continue conducting pursuit opns to the withdrawing CTs.",
10935,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ENCOUNTER,"4ID, PA ",OPNS 2508-1621-2010 ,25 Aug 2010,"On 251904 Aug 2010, one (1) platoon CCoy, 26IB under 1LT ENGILBERT A SORIANO O-15020 (INF) PA and one (1) platoon 42DRC under 1LT HENRY A PANG-AY O-14420 (INF) PA while conducting pursuit operation encountered more or less thirty (30) CTs believed to be member of GF-3, SMRC at vicinity Sitio Tagmanoro, Brgy Sayon, Sta Josefa, Agusan del Sur. Firefight lasted for twenty five (25) minutes. Afterwhich, the enemy withdrew towards Northwest direction.Government Side:",,WIA Pfc Herbert B Baludon 859455  ,Wounded   Jesusimo Tapia,,,,,The troops are still scouring the area.,
10937,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,SURRENDER,EASTMINCOM ,EMCOC-2508-522-10 ,25 Aug 2010,"On 241600 Aug 2010, a certain Jerry II Quismundo Y Sabandija @ Melvin, team leader, Tm Abe, Sqd Primera, SYP-1, GF-3, SMRC voluntarily surrendered without firearm to the personnel of 25IB at Purok Monkayo, Compostela Valley Province. Enemy Side:",Surrendered  Jereny II Quismundo Y Sabandija @Melvin,,,,,,"a. The subject joined the UGM sometime on May 2009 after he was recruited thru enemy deceptive propaganda. He then escaped from the group on May 221800H Aug 2010 while they were harboring at Sitio Purok VIII, Ricop, Brgy Hagumitan of same Municipality. Subsequently, He later asked assistance from SB members Joel Basanes of Monkayo, Compostela Valley and further facilitated his surrender to H25IB. b. He also averred that @Jamal, CO SYP-1, GF-3, SMRC left the group bringing along their extorted  funds which caused misunderstanding among their ranks. Subject is still in H25IB for custodial debriefing.",,
10938,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ENCOUNTER,"4ID, PA ",OPNS 2506-1630-2010 ,25 Aug 2010,"Progress Report to Journal Item Nr: 10935 dtd 25 Aug 2010, re encounter of one (1) platoon CCoy, 26IB under 1LT ENGILBERT A SORIANO O-15020 (INF) PA and one (1) platoon 42DRC under 1LT HENRY A PANG-AY O-14420 (INF) PA at vicinity Sitio Tagmanoro, Brgy Sayon, Sta Josefa, Agusan del Sur on 250645H Aug 2010.Items Recovered / Loss: ",,,,,,Recovered 7 - back packs 1 - empty M14 magazine  1 - bandoleer of garand   - subversive documents 4 - empty clips bandoleer of garand 2 - improvise explosive devices (IEDS) (1kg each),"The two (2) WIA were immediately brought to Patin-ay Provincial Hospital for proper treatment. Afterwhich, Pfc Balundon (Inf) PA was given first aid for minor cut on his arm subsequently was released from hospital.  Said Elisted Man reported back to ""C"" Coy CP.","a. One platoon (-) of 42DRC under 1LT PANG-AY conducted pursuit operation to the withdrawing enemy. b. At about 0715H same day, one (1) platoon (-), LRF, HHSvc established blocking position at GS 2485 and GS 2468. c. At about 0730H same day, one (1) platoon (-), CCoy under 1LT SORIANO (INF) PA scoured the immediate vicinity of the encounter site.",
10939,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,4ID ,2608-1631-2010 ,26 Aug 2010,"On 26 Aug 2010, 1st and 2nd Pltn, 43DRC under 1LT JOEMAR L BAREDON 0-14419 (INF) PA and 2LT MARVIN C LAT 0-14892 (Inf) PA respectively encountered MOL five (5) CTs believed to be members of GF-6, NCMRC under unknown leader while traversing towards their objective at vicinity Sitio Gamot, Brgy Sta Filomina, Quezon, Bukidnon. Firefight lasted for about thirty-five (35) minutes after which the enemy withdrew towards southwest direction.Government Side:",,KIA Pfc Mark Kim L Penaflor 865909 ,,,,,,Troops still scouring the area and continue conducting pursuit operation towards the enemy route of withdrawal.,
10949,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,EASTMINCOM ,BUKIDNON ,27 Aug 2010,"Progress report to Journal Item Nr 10939 dtd 26 Aug 10 re encounter of 1st and 2nd Pltn, 43DRC under 1LT JOEMAR L BAREDON 0 14419 (INF) PA and 2LT MARVIN C LAT 0 14892 (Inf) PA with MOL five (5) CTs believed to be members of GF 6, NCMRC under unknown leader  at vicinity Sitio Gamot, Brgy Sta Filomina, Quezon, Bukidnon on 260640 Aug 2010.Other Details:",,,,,,,"On 260945 Aug 10, two (2) UH-1H helis arrived in designated LZ to EVAC the KIA and transport it to H403Bde, Cp Osito Bahian, Impalambong, Malaybalay City, Bukidnon. The aircraft arrived at about 1030H same day.  Further said KIA was brought to Villanueva Funeral Service for proper disposition.",,
10951,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,4ID ,OPNS-2708-1642-2010 ,27 Aug 2010,"On 271130 Aug 2010, one (1) pltn (-), ACoy, 26IB, PA under 1LT ESILEN PA while conducting combat operations discovered a temporary enemy encampment at vic GC 51P ZK 02718211, Brgy Villangit, Sibagat, Agusan del Sur.Items Recovered / Loss: ",,,,,,Recoverd   - Several subversive documents,Said encampment can accomodate MOL fifty (50) person and believed to have been vacated five (5) days ago.,,
10952,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,ENCOUNTER,4ID ,OPNS-2708-1641-2010 ,27 Aug 2010,"On 270700 Aug 2010, one (1) section of 14SRC, 2SRB OPCON 36IB under 1LT ELEOSIDA PA while on combat operations at vic 51P AQ 933765, So Boringon, Brgy San Isidro, Marihatag, Surigao del Sur encountered MOL six (6) CTs believed to be members of GF 19-B, NEMRC.  Firefight lasted for about one (1) minute after which the enemy withdrew towards Northeast direction. No reported casualty on both side.Action Taken:",,,,,,,,Troops are still scouring the area.,
10953,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,WESTMINCOM ,WMC-2808-01 ,28 Aug 2010,"On 271600 Aug 2010, one (1) pltn (-), CCoy, 26IB under 1LT SORIANO PA while conducting pursuit operations on the group of CTs encountered last 250645 Aug 10 discovered an abandoned enemy camp at vic GC 51P ZJ 232790 Brgy Sinubong, Veruala, Agusan del Sur.Other Details:",,,,,,,Said encampmet has fifteen (15) bunkers that can accomodate thirty (30) person and beleived to be abandoned three (3) hours ago before the discovery.,Troops continue conducting pursuit opns.,
10959,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,ENCOUNTER,EASTMINCOM ,EMCOC-2808-541-10 ,28 Aug 2010,"On 28 Aug 2010, elements of ACoy, 67IB, PA and 6SRC while on combat operations encountered by MOL (20) fully armed CTs believed to be members of SYP 20, GF 20, SMRC under unknown CTL at vicinity Sitio Bangas, Brgy Mainit (52N BP 085636), Cateel, Davao Oriental. Government Side:",,WIA Pfc Emmanuel A Guijada 827428 ,,,,Recovered 1 - Cellular phone,"Said encounter is a result of the execution of OPORD 04-10 of 1001Bde and OPORD 08-10 of 67IB, PA.","a. On 290801 Aug 10, one (1) pltn K9 tracker dog was inserted to the encounter site via Helis while one (1) SIGINT personnel from 10th MIB was also place at TCP, 67IB, Brgy Sta Fe, Cateel, DOR to monitor the enemy activities. b. The WIA was evacuated to Southern-Medical Center (SPMC), Bajada, Davao City via civillian vehicle.",
10962,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,ENCOUNTER,4ID ,2808-1650-10 ,29 Aug 2010,"On 281300 Aug 2010, one (1) section of HCoy, 36IB, 401Bde, PA led by Cpl Condas PA while on combat patrol encountered MOL ten (10) CTs believed to be member of GF 19B at vicinity Sitio Palonpon, Mahaba, Marihatag, Surigao del Sur.Government Side:",,WIA Cpl Rodel Umopang  (Inf) PA ,,,,,,,
