Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
12890,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,SURRENDER,EASTMINCOM ,EMCOC-2202-286-11 ,23 Feb 2011,"On 221030 Feb 2011, two (2) CTs identified as Danilo Teo y Campaan AKA Eric and Jhonson Teo y Campaan AKA Raymond both members of FC 71, FSMR surrendered to 1LT ANTHONY BONGBONG ALBUERA (MI) PA, CO, CCoy, 39IB at Brgy Manuel Peralta, Malita DDS.Enemy Side:",Surrendered/ Danilo Teo Y Campaan @ Eric/ Johnson Teo Y Campaan @ Raymond,,,Recovered/1 - Garand rifle (sn: 1476882)/1 - Carbine rifle (sn: Defaced),,,"a. The surrender was made possible through the help of Brgy Captain Danilo Rosario and Kagawad  Florentino Rosario of same Brgy, /b. The personalities were active members of Pltn MAZDA, FC 71, FSMR from  2001 until 2004 and have lied low since then. However, the two were still utilized to monitor the military activities in the area.","The duo were brought to PNP Malita for recording and background check. Later, they were transported to HQs 39IB for the conduct of interview.",
12899,EASTMINCOM ,REGION X,BUKIDNON ,HARASSMENT,"4ID, PA ",OPN-2302-303-2011 ,24 Feb 2011,"On 23 Feb 2011, Dao Patrol Base of FCoy, 23IB (CADRE), 4ID, PA locted at Brgy Dao, San Fernando, Bukidnon under Sgt Al C Bunga PA was harassed by more or less thirty (30) CTs believed to be members of GF6, NCMRC. Firefight lasted for about twenty (20) minutes. Afterwhich, the enemy withdrew towards unknown direction. Government Side:",,WIA/CAA Samonte S Empiloc   ,,,,,"CAA Samonte S Empiloc BK-G08-000226 suffered one gunshot wound at the of his neck and was brought to Halapitan Provincial Hospital at San Fernando, Bukidnon for initial treatment but later transfered at Provincial Hospital of Malybalay City for medical treatment and was advised to undergo minor operation.","On 240400H Feb 11, one (1) section composed of CAA/EP led by Sgt Bunga AC (SC) PA, scoured the enemy position and discovered assorted kinds of empty shells and further all Patrol Base Commanders was alerted and advised to conduct patrol in the area preempt enemy histile plan.",
12900,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SURRENDER,EASTMINCOM ,EMCOC-2302-291-11 ,24 Feb 2011,"On 231248 Feb 2011, a certain Joshua Plakay Dason @Ebyen, Team leader, Sqd Primera, Pltn Makar, Fc 27, FSMR surrender with FA to PDT-6/A/27IB led by Cpl Edgardo Tanguid (Inf) PA under 1LT RAAHBEL O YMAS (OS) PA, CO, `A"", 27IB based in Brgy Sinalupan, Columbio, Sultan Kudarat.Enemy Side:",Surrendered/ Joshua  Plakay Dason Ebyen,,,Recovered/ 1 - 7.62MM M14 rifle (sn:  1418854),,,,"Subject was brought to HQs 27IB in Brgy Kablon Tupi, South Cotabato and now under custodial debriefing.",
12908,EASTMINCOM ,REGION XI,DAVAO CITY ,RANSACK,EASTMINCOM ,EMCOC-2302-290-11 ,23 Feb 2011,"On 22 Feb 2011, MOL 30 CTs of SRGU, SRC3, SMRC ransacked the house of Brgy Chairman Alfredo B Austral at Brgy Carmen, Baguio District, Davao City and carted away the shotgun of the barangay chairman which was issued by the city gov`t of Davao City.Other Details:",,,,,,,"a.  Accordingly, said group were divided into two, one group with MOL 20 CTs ransacked the house of Brgy Chairman Austral while the other group, with MOL 10 Cts together with one (1) Amazon, simultaneously established checkpoint along the crossing of Purok 4 going to Brgy Elementary school and also served  as look out./b.  After the incident, said group fled away commandeering the fire truck of DOLE (Stanfilco) and the three (3) motorcycles heading towards Purok 8 of same brgy. Said vehicles were left in the said area after their escape.",1. BLRP troops were inserted at the possible route of withdrawal for blocking operations. 2. All PBs were alerted to pre-empt enemy diversionary actions.,
12910,EASTMINCOM ,REGION VIII,DAVAO CITY ,SURRENDER,EASTMINCOM ,EMCOC-2402-294-11 ,24 Feb 2011,"On 23 Feb 2011, a certain Jun-Jun Canton @ EDWARD, 23 yrs old, member of GF-54, SMRC under @ OLY and a resident of Brgy Manuel Guiangga, Toril District, Davao City voluntarily surrendered without firearm to  the Pltn under 1LT DAIROCAS , Ex-O/B84IB/7ID while on combat operations at Brgy Manuel of same municipality.Enemy Side:",Surrendered/ Jun-jun  Canton Edward,,,,,,"Accordingly, said surrenderee was able to grab a chance to turn himself while troops were on combat clearing operations at Brgys Manuel of same municipality. As per initial interview, the subject revealed that he is a member of GF-54, SMRC under @ OLY.","At about same day, subject was brought to Hqs 84IB at Brgy Mandog, Buhangin, Davo City for proper disposition.",
12911,EASTMINCOM ,REGION XI,DAVAO CITY ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-2402-295-11 ,24 Feb 2011,"On 22 Feb 2011, a section 84IB/7ID led by Ssg Labuntog PA discovered an abandoned CTs encampment that can accommodate MOL 40 CTs while on combat operations at Brgy Catigan, Toril, District , Davao City. Other Details:",,,,,,,"At about 1353H same day, one (1) pltn under 2LT DAIROCAS PA discovered enemy encampment that can accomodate MOL 30 CTs and believed to have been occupied one (1) week ago.",,
12928,EASTMINCOM ,REGION X,MISAMIS ORIENTAL  ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPNS-2502-312-2011 ,25 Feb 2011,"On 241215 Feb 2011, Scout Pltn, 58IB under 2LT KARL JAN S DEVERAS (INF) PA discovered an abandoned enemy encampment which can accommodate MOL 15 persons while conducting strike operations at vicinity Sitio 24, Brgy Pelaez, Claveria, Misamis Oriental.Items Recovered / Loss: ",,,,,,Recovered/1 - Magazine pouch/2 - Long pants (brown & blue)/1 - Bag biscuits/  - CNN guard detail,"The encampment was estimated to have been abandoned one (1) week ago before the troops discovered, troops also discovered assorted CNN pernal belongings.",Troops continue tracking the enemy.,
12929,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,"4ID, PA ",OPNS-2502-314-2011 ,25 Feb 2011,"On 251330 Feb 2011, one (1) composite section from HHSC, 8IB led by Cpl Dondoy A Mansaloon (Inf) PA encountered MOL 20 CNN believe to be members of GF-53 under unknown leader while traversing towards their objective at vicinity Sitio Nabunturan, Brgy Sampaguita, Kibawe, Bukidnon. Firefight lasted for about 20 minutes. Afterwhich, the CNN withdrew towards northeast direction. Negative casualty on the gov`t side while undet on the enemy side.Action Taken:",,,,,,,,"One (1) Pltn from HHSC, 8IB under 1LT ARTEMIO B FULGOSINO JR (INF) PA and one (1) Pltn from CCoy, 8IB under 1LT EMERSON P NELVIS (INF) PA are conducting blocking/ambush position for possible CNN withdrawal.",
12930,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ENCOUNTER,"4ID, PA ",OPNS-2502-343-2011 ,25 Feb 2011,"On 251530 Feb 2011, one (1) Pltn (-) of 42DRC under 1LT HENRY A PANG-AY (INF) PA encountered MOL 15 CNN believed to be members of GF-19A, NEMRC under unknown leader while conducting combat operations at vic Purok 3, Sitio Mahayahay, San Lorenzo, Prosperidad, Agusan del Sur. Firefight lasted for 20 minutes. Afterwhich, the CNN withdrew towards northeast direction. Negative casualty on the gov`t side while undet on the enemy side.Action Taken:",,,,,,,,Troops continue conducting oursuit operations.,
12933,EASTMINCOM ,REGION X,DAVAO DEL SUR  ,ENCOUNTER,EASTMINCOM ,EMCOC-2502-304-11 ,25 Feb 2011,"On 251620 Feb 2011, 3rd BLRP/103DRC under Pfc Ogao encountered undetermined number of CTs under unknown CTL while on combat operations at vic Brgy Carmen, Baguio District, Davao City.Action Taken:",,,,,,,,TCP/84IB provided indirect fire support thru 81MM mortar to the engage troops while other platoon are directed to conduct blocking position.,
12935,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,SURRENDER,EASTMINCOM ,EMCOC-2502-303-11 ,25 Feb 2001,"On 231700 Feb 2011, a certain Demetrio E Nalaza @RANDO, Chairman of Organizing Committee (OC/KTO) with his Vice Chairman Elizabeth S Pahuta @EN-EN; Joaquin S Fuerza @KAYMETO, Chairman of Organizing Group (OG) SA MGA MAG-UUMA of Purok 1 (MADASIGON) together with eight (8) members of Organizing Group (OG) SA MGA MAG-UUMA all of Brgy Maputi, Banay-Banay, DOR voluntarily surrendered to PDT/B/28IB under 1LT HERMIE V MONTELIBANO (INF) PA. at Brgy Maputi of said municipality.Enemy Side:","Surrendered/ Demetrio E  Nalaza @RANDO, Chairman of Organizing Comittee (OC/KTO)/ Elizabeth S Pahuta @EN-EN, Vice Chairman of Organizing Committee (OC/KTO)/ Joaquin S Fuerza @KAYMETO, Chairman of Organizing Group (OG) SA MGA MAG-UUMA of Purok 1 (MADASIGON)/ Arnulfo L Malnegro @MAHOGANY, Chairman of OG MAG-UUMA of Purok 2 (MALIPAYON)/ Primitiva F Peñaranda  @WALING-WALING/ Paustina L Golez Member of OG SA MGA-KABABAIHAN in Purok 2 (MALIPAYON)/ Pheve S Matao @KADENA DE AMOR/ Haide T Inday @ANTORIUM of OG SA KABABAIHAN in Purok 3 (MAKUGIHUN)/ Roy O Canonio @BEER, Chairman of OG SA MAG-UUMA / Romeo O Canonio SR  @TRUCK in Purok 3 (MAKUGIHON)/ Mario D Bongcac  @KUSIE, Chairman of OG SA MGA-UUMA in Purok 5 (MAUSWAGON) / Alexander A Quimat  @TIGER, Chairman of OG  SA MAG-UUMA in Purok 4/ Rudy E Engiuo  @LABAYAN , Vice Chairman of OG SA MAG-UUMA/ Dino E Montoya @BANOG, Member of OG SA MGA MAG-UUMA/ Elmer S Montoya @JACKPOT, Member of OG SA MGA MAG-UUMA/ Roger Hequilan @JOKER, Member OG SA MGA MAG-UUMA/ Geronimo Javar SR @KUAWAHAW,  Member OG SA MGA MAG-UUMA/ Celio M Orlasan @ELOY, Member OG SA MGA MAG-UUMA/ Bonifacio Cuaresma @CAMATIS, Member OG SA MGA MAG-UUMA/ Orly P Cuaresma @SIBUYAS, Member OG SA MGA MAG-UUMA/ Isidro P Cuaresma @Bombay, Member OG SA MGA MAG-UUMA",,,,,,"On 240730H Feb 2011, another personalities namely: Alexander A Quimat @TIGER, Chairman of OG SA MAG-UUMA in Purok 4 together with his Vice Chairman Rudy E Engiuo @LABAYAN  and eight (8) OG members all of Brgy Bitauga, San Isidro, DOR voluntarily surrendered to PDT/B/28IB under 1LT HERMIE V MONTELIBANO (INF) PA and confessed their participation in the underground mass organization in the area.","The said personalities is under custodial debriefing at TCP, BCoy, 28IB.",
12936,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,SHOOTING,EASTMINCOM ,EMCOC-2502-305-11 ,25 Feb 2011,"On 251600 Feb 2011, a certain Roland AKA Jimboy, 24 yrs old, single, a resident of Sitio Landig, Brgy Senoron, Sta Cruz, Davao del Sur and former rebel who surrendered to 39IB last 25 Oct 2008 was tortured and shot to death by the member of SYP SECON 51 SMRC led by a certain Roberto Castillote AKA ENOY/MARVIN at the farm of a certain Teodoro Rubia at Sitio Landig, Brgy Sinoron, Sta Cruz, DDS.Civilian Side:",,,Killed/  Rolando Pandoy,,,,,Intel operative of 39IB were dispatched to the crime scene to conduct initial investigation and to coordinate with Brgy Official for the recovery of the victim.,
12942,EASTMINCOM ,REGION X,BUKIDNON  ,BURNING,ISAFP ,STL ,26 Feb 2011,"On 260400 Feb 2011, one (1) ten wheeler truck (Suplus SKW Japanese Military Truck) attached with a Boom Martignani 42 Mega Sprayer driven by Roland Silotona with plate numbers KEB-546 was flagged down by MOL 14 CTs under SECON-89, NCMRC while spraying at the DOLE-STANFHILCO, banana plantation at Brgy Casisang, Malaybalay City.Other Details:",,,,,,,The CTs ordered the truck driver and helper to disembark and subsequently poured gasoline of the truck and set it on fire. The truck was totally burned while the boom sprayer sustained a partial damage. After the incident the CTs immediately fled leaving the driver and truck helper unharmed. The incident is still under investigation by the elements of Malaybalay PNP and Bukidnon Police Provincial Office.,,
12946,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,RECOVERY OF CADAVERS,EASTMINCOM ,EMCOC-2602-313-11 ,26 Feb 2011,"Progress Report to Journal Item Nr: 12933 dtd 26 Feb 2011, re-encounter of 3rd BLRP/103DRC under Pfc Ogao against undet number of CTs under unknwon CTL at vic Brgy Carmen, Baguio Dist, Davao on 251620 Feb2011. On 260700 Feb 2011, while said troops was scouring the encounter site, discovered the following:",Killed/ One (1) Body Count (Male)  ,,,,,Recovered/1 - Improvised landmine/1 - Kenwood radio/  - Butt of M16 rifle/  - Medical equipment/  - Personal belongings,"Troops currently scouring series of enemy encampment at vic that could accommodate MOL 80 to 100 pax while the cadaver of the body count will be brought to TCP, 84IB at Purok 8, Brgy Carmen, Baguio Dist, Davao City for proper disposition.","CO, 84IB, inserted one (1) section of Scout Pltn and one (1) section of BLRP to link-up with the operating troop; and one (1) Pltn of 4SAF, PNP to esblish blocking position at the possible enemy route of withdrawal.",
12950,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPNS-2602-318-2011 ,26 Feb 2011,"On 261320 Feb 2011, one (1 Pltn (-) of 42DRC under 1LT HENRY A PANG-AY (INF) PA discovered an abandoned enemy encampment which can accommodate MOL 20 CTs while on pursuit operations at vic Sitio Puting Bato, Brgy Mabuhay, Prosperidad, Agusan del Sur. Other Details:",,,,,,,The encampment has been abondoned a month ago before the troops discovered.,troops continued tracking the enemy.,
12951,EASTMINCOM ,REGION XI,DAVAO OORIENTAL ,SURRENDER,EASTMINCOM ,EMCOC-2702-316-11 ,27 Feb 2011,"On 25 Feb 2011, CT member Felix Basig y Luntod @ Ricky, Team Leader, ABE Team, SEGUNDA Sqd, SDG 15, GF 15, SRMC voluntarily surrender without fiream to H67IB, 10ID, PA at Brgy Salingcomot, Baganga, Davao Oriental.Enemy Side:",Surrendered/ Felix Basig Y Luntod @ Ricky,,,,,,"The surrender of @ Ricky was made thru the effort of Gery Nasig, a rebel returnee and Brgy Captain Roy Nazareno of Brgy Salingcumot of the same municipality.",,
12965,EASTMINCOM ,REGION X,BUKIDNON ,BURNING,ISAFP ,STL ,28 Feb 2011,"On 280100 Feb 2011, MOL 20 CTs  led by Alexander Llesis @ BAGWIS, CO, SDG UYAG, FC 6, NCMRC burned one (1) spraying truck of the SUMIFRO Company at Brgy Lourdes, Valencia City, Bukidnon. After the incident, the perpetrators left towards western direction.Other Details:",,,,,,,The motive of the incident is extortion.  SUMIFRO failed to give in to the CT`s extortion demand.  The elements of Valencia City PNP and Bukidnon Police Provincial Office is conducting investigation regarding the incident.,,
12756,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,WESTMINCOM ,WMC-0902-02 ,09 Feb 2011,"On 090945 Feb 2011, one (1) Pltn (-), BCoy, 53IB composed of one (1) Officer and 14 EP under 2LT QUITORAS encountered undetermined number of CTs while conducting blocking operations at vic Sitio Daguman, Brgy Dimalinao, Bayog, ZDS.  Firefight lasted for 20 minutes afterwhich, the enemy withdrew towards NE direction. Two (2) WIA on the gov`t side while undet on the enemy.Government Side:",,WIA/Cpl Rolan C Bag-o 832075 /Pfc Rian R Desierto 847015 ,,,,,,a. The Command alerted two (2) UH-1H for resupply/MEDEVAC.   b. One (1) Pltn (-) of 53IB under 1LT PRIMA PA conducted blocking/pursuit operations,
12757,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,SURRENDER,"1ID, PA ",1DC-0902-0203-11 ,09 Feb 2011,"On 081600 Feb 2011, CT member Ruben Y Obordo @ Rufo/Edgar of RSG, ROC under CTL Julito Ansad @ Bino/Ahmed voluntarily surrendered without firearm to BGEN ROLAND C AMARILLE AFP, Comdr, 101BDe, at Hqs 101Bde, Del Pilar, Piñan, Lanao del Sur.Enemy Side:",Surrendered/ Ruben Y Obordo @ Rufo/Edgar,,,,,,"a. The surrender was made thru the efforts of religious groups headed by Arch Bishop Manguiran and Rev. Father Montano of Roman Catholic Church of Sicayab, Dipolog City.  b. The surrenderee is now undergoing custodial debriefing at Hqs 101Bde for proper disposition.",,
12763,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR  ,ENCOUNTER,"1ID, PA ",1DC-0902-0211-2011 ,09 Feb 2011,"Progress Report to Journal Item Nr: 12756 dtd 09 Feb 2011, re-encounter of two (2) Pltn (-) of BCoy, composed of two (2) Officers and 25 EP under 2LT QUITORAS (INF) PA against MOL 20 fully armed CTs believed to be members of Secom FLX at vic Sitio Daguman, Brgy Dimalinao, Bayog, ZDS on 090945H Feb 2011.Items Recovered / Loss: ",,,,,,Recovered/1 - Sphygmomanometer /1 - Stethoscope/  - Assorted food items/  - Cooking utensils/2 - Jungle bolo/2 - Large tents/  - Assorted personal belongings/  - Subversive documents,"Wounded personnel were airlifted and brought to Kuta Sang-an Station Hospital. They were further transfer to Cabahug Hospital, Pagadian City for thorough evaluation and proper medical attention.",a. 53IB coordinated with 10IB in the conduct of complementary/blocking operations. b. Troops continue to scour the area while intel operatives continue intel monitoring to track down the withdrawing CTs.,
12773,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY  ,DISCOVERY OF ENEMY CAMP,WESTMINCOM ,WMC-100203 ,10 Feb 2011,"On 100730 Feb 2011, Pltn (-), CCoy, 53IB composed of one (1) Officer and 20 EP under 1LT SAMBRANO (INF) PA, discovered a CT encampment believed to be RSDG1 of ROC, WMPRC while conducting combat clearing operations at vic Brgy Palinta, Kabasalan, ZSP.Items Recovered / Loss: ",,,,,,Recovered/3 - Jungle packs/2 - Revolutionary books/  - Rubber boot/  - Personal belongings/  - List of guard details and goods marketing.,The encampment can accommodate MOL 30 persons and estimated to have vacated not MOL 24 hours prior to discovery.,Operating troops of 53IB continue scouring the area while intel operatives continue monitoring to track down the CTs.,
12778,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR  ,DISCOVERY OF ENEMY CAMP,"1ID, PA ",1DC-1102-0221-2011 ,11 Feb 2011,"On 101300 Feb 2011, operating troops of BCoy of 53IB composed of two (2) Officers and 23 EP under 2LT ROBIN V QUITORAS (INF) PA discovered an enemy camp believed to be of ""SECOM FELICIANO,"" WMRPC while scouring the encounter site at Sitio Daguman, Brgy Dimalinao, Bayog, Zamboanga Del Sur. The encampment has an approximate dimension of 100x100 meters with 12 makeshift bunkers that could accommodate MOL 20 persons.Other Details:",,,,,,,The occupants of the encampment are the same group which figured in an encounter by the troops of 53IB last 090945H Feb 2011.,Operating troops of 53IB continue scouring the area while intelligence operatives continue to track down the CT`s movement.,
12851,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY  ,SHOOTING,"1ID, PA ",1DC-18-0270-2011 ,18 Feb 2011,"On 171900 Feb 2011, CAA Ben P Imlani ZSP A008639, presently assigned at Taglibas Det, 21 yrs old, married, a resident of Looc Labuan, Tungawan, ZSP and CAA operative of DCoy, 18IB, was suddenly fired upon by three (3) armed CTs under Camsa Asdanal @JUN using M14 rifle, Garand rifle and M16 rifles while siting at the porch of his house at Brgy Looc Labuan, Tungawan, ZSP.Government Side:",,KIA/CAA Ben P Imlani A008639 ,,,,,"a. The victim sustained multiple GSWs on the different parts of his body that caused his instantaneous death while his step brother Titing Tidad was hit on the left portion of his arm and stomach. Afterwhich, the perpetrators withdrew towards Sitio Looc Sural, Brgy Looc Labuan same municipality. The wounded victim was immediately brought to Emergency Hospital, Zamboanga City for medical treatment./b. The incident was already reported to PNP Tungawan, ZSP for investigation. Motive-projected to be Liquidation by the group./c. The troops recovered from the crime scene 17 assorted empty shells of M16, M14 and Garand rifles. The team returned to base at about 180045H Feb 2011.","OOA 171930H Feb 2011, one (1) team from Taglibas Det led by SSgt Jason S Gegantuca 740982 (Inf) PA, jumped-off present station and proceeded to the crime scene to conduct pursuit operations but yielded negative result. ",
12947,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY  ,ENCOUNTER,"1ID, PA ",1DC-2602-0318-2011 ,26 Feb 2011,"On 261800 Feb 2011, one (1) Pltn (-) of 14DRC under 2LT DELA ROSA (INF) PA encounter (meeting engagement) MOL 15 CTs IVO Sitio Tabunao, Brgy Little Baguio, Kabasalan, ZSP. Firefight lasted for about 30 minutes. Afterwhich, the CTs withdrew towards Sitio Lantawan of the same barangay. No casualty was reported on the government side while undetermined casualty on the enemy side.Items Recovered / Loss: ",,,,,,Losses/1 - Magazine for M14 rifle/Recovered/1 - Empty clip/1 - Clip loaded with six (6) rds of Cal .30/7 - Empty shells of Cal .40mm/31 - Assorted empty shells of Cal .30mm & 7.62mm/22 - Empty shells of 5.56mm/  - Half (1/2) sack rice and personal belongings of the enemy,,One (1) Pltn (-) under 2LT TAN PA and one (1) Pltn (-) under 2LT PULAY were directed to conduct blocking/ambushed position along possible enemy routes of withdrawal.,
12776,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,MIS-ENCOUNTER,"4ID, PA ",OPNS-1102-231-2011 ,11 Feb 2011,"On 110320 Feb 2011, one (1) composite section of ACoy, 75IB and CAA personnel under 1LT AYNODIN B MUTIA (INF) PA together with one (1) section of BCoy, 75IB under 1LT ALBERT O ANAS (INF) PA, were mistakenly engaged by the elements of Agusan Del Sur Police Public Safety Command (ADS PPSC) while conducting combat operations at Purok Alimuot, Sitio Cogonon, Brgy Salvacion, Trento, ADS. Firefight lasted for 30 minutes.Government Side:",,KIA/Pfc  Odden C   Daniel 866219  /WIA/ Pfc Jun B  Tapia  872574  /PO1  George Philip  Granada    /1LT ALBERT O  ANAS  0-138033  ,,,,,"a. The troops of 75IB were moving towards a high ground instead of hitting directly their objective for tactical purposes when they were met with a sudden volley of fires. The troops immediately returned fire and maneuvered to position themselves in a vantage point. Upon initial radio contact with the TCP, the engaged troops learned that the group they encountered belong to Agusan Del Sur Police Public Safety Command (ADS PPSC) who were conducting pursuit operations as supporting effort. b. Further, the PNP elements failed to coordinate their movement and that 1LT ALBERTO O ANAS (INF) PA assumed that the PNP elements were still on their location which they reported earlier that night. Moreover, the PNP elements were not equipped with radio and were relying on cell phone as means of communication. c. In addition, it was agreed during the coordinating conference in PPMG, Bunawan, Agusan Del Sur on 09 Feb 2011 prior to the conduct of pursuit operations that the PNP elements will establish blocking position in the specific area at 52N AP 870819 which was reflected in the map overlay. d. After the area had been cleared, LTC RUBEN C AGARCIO INF (GSC) PA, CO, 75IB with escort jumped off from TCP at about 0430H and arrived at the mis-encounter site at about 0630H to assess the situation and evacuate the wounded personnel. Progress report to follow. NON OPERATION RELATED EVENT (NORE) REPORT:",,
12689,NCRCOM ,NCR,METRO MANILA ,DEATH BY NATURAL CAUSES,"AOC, PA ",SITREP NR 12 ,03 Feb 2011,"On 03 Feb 2011, COL FERNANDO V BASALLOTE GSC (FS) PA, Deputy Comdr, FCPA while having road run within HPA Grandstand suddenly collapsed and become unconscious. Other Details:",,,,,,,The cadaver was still at FBGH for proper disposition.,COL BASALLOTE GSC (FS) PA was rushed to FBGH for immediate medical treatment but was declared dead on arrival by the attending physician at about 1915H same day.,
12662,NOLCOM ,REGION III,TARLAC  ,VEHICULAR ACCIDENT,NOLCOM ,CN-149-0102-11 ,01 Feb 2011,"On 302000 Jan 2011, CAA Mark Kenneth Paras TA-G08-000048, 20 yrs old, duty Parang Det, Brgy Parang, Conception, Tarlac while on off-duty status astride a motorcycle with plate nr 5729 Suzuki making tis way from Brgy Parang, Conception, Tarlac  to Brgy Homesite, Taralc City at Brgy Parang, Conception, Tarlac City met a vehicular accident as said motorcycle slided down the road. Other Details:",,,,,,,"a. A certian Mr Eugene Tolentino, tricycle driver, resident of Brgy Capehan, Tarlac City helped the victims and immediately brought at Trinity Hospital, San Miguel, Tarlac for treatment. b. Subject CAA suffered injuries on the head and face, while the driver suffered slight injury. c. According to Dr Wilson Malicdem, attending physician, subject CAA is under obsevation and will undergo X-Ray. d. The motorcycle was driven by Leonardo pacli, 17 years old aingle and resident of Brgy San Miguel. Tarlac City.",,
12665,NOLCOM ,REGION II,ISABELA ,ILLEGAL LOGGING,NOLCOM ,CN-148-0102-11 ,01 Feb 2011,"On 011200 Feb 2011, one (1) Sqd of 25IBCAAC, Massipi Det with one (1) EP and 11 CAAS led by Cpl Roy Gapay (Inf) PA together with CENRO operatives led by Mr Teodoro B Mabgoc discovered abandoned assorted lumbers with estimated to be about one thousand four hundred seventy (1, 470) board feet  in lenght at vic Brgy De Abra, Tumauini, Isabela. Action Taken:",,,,,,,,"Confiscated lumbers were turned-over to CENRO Office, Cabagan, Isabela for safekeeping and proper disposition.",
12681,NOLCOM ,NCR,MANILA ,DEATH BY NATURAL CAUSES,NOLCOM ,CN-152-0302-11 ,03 Feb 2011,"On 011117 Feb 2011, CAA Jerry M Ruiz IB-000056 of 28CBn assigned at Villa Gracia PB stationed at Maddela, Quirino died of cardiac tampenade uremic paricarditie (CDK) at AFP Medical Center, V-Luna, Quezon City.Action Taken:",,,,,,,,"The remains of said CAA Jerry M Ruiz lies at the Libingan ng mga Bayani and will later be transferred to his residence in Brgy Gracia, Maddela, Quirino for proper disposition.",
12700,NOLCOM ,REGION II,ISABELA ,VEHICULAR ACCIDENT,NOLCOM ,CN-162-04-02 ,04 Feb 2011,"On 032130 Feb 2011, three (3) EP of 5th SIGNAL Bn namely: Sgt Jonamor C Agabin 811910 (SC) PA, Cpl Camilo B Guifaya 817623 (AGS) PA and Pfc Joey M Calpito 817763 (SC) PA, aboard their two (2) motorcycle while traversing the Natinal Higway met an accident at the vicinity of Seaoil Gas Station, Alibagu, Ilagan, Isabela.Other Details:",,,,,,,"Initial investigation revealed that Sgt Agabin & Cpl Guifaya onboard a Kawasaki motorcycle with PN PW-1015 & Pfc Calpito Aboard XRM motorcycle with PN 6086-RG while on their way back to Upi, Gamu, Isabela, collided with Isuzu forwarder with PN CDT-193 at the gasolibne station. According to report, the driver of Isuzu forwader was maneuvering the said vehicle backwards for refueling at Seasoil Gas Station when the motorcycles was without signal light & he did not notice the coming of two (2) motorcycles.",Sgt Agabin and Pfc Calpito were brought to Isabela Doctors General Hospital while cadaver of Cpl Guifaya was brought to Funeraria Ramos.,
12726,NOLCOM ,CAR,BENGUET ,VEHICULAR ACCIDENT,"5ID, PA ",D3-06-02-34 ,06 Feb 2011,"On 051020 Feb 2011, one (1) M35 truck driven by Pfc Tarun and being utilized in transporting personnel and equipment from CCoy, 86IB ICOW the Relieved-in-Place of BCoy, 50IB at Baliti Det, mankayan, Benguet engaged a mechanical trouble causing its loss brake and suddenly the vehicle bumped into the road between Kayapa and Bokya, Bakun, Benguet while on their way traversing at said place.Other Details:",,,,,,,"The incident resulted to the leg injury and dislocation of the left ankle of SSgt Herman T Paras 750344 (inf) PA. The said EP was given a first aid by applying tourniquet and after which brought to PMASH, Fort Del Pilar, Baguio City for appropriate medication/treatment.",,
12740,NOLCOM ,REGION III,ZAMBALES ,SHOOTING,NOLCOM ,CN-180-0702-11 ,08 Feb 2011,"On 060500 Feb 2011, a certain Rogelio Amoguis Marques was shot at his residence at Sitio Bangan Bobon, Brgy Amungan, Iba Zambales by armed men who identified themselves as members of NPA. After the incident, the pertpetrators left the incident site using a maton tricycle with body markings ""Sta Barbara"" and the victim`s service vehicle. Enemy Side:",Arrested/ Jose   Luna  / Arnold Espina  ,,Wounded/Mr Rogelio  Marquez,,,,"After the incident, the suspects left using a maton tricycle with body markings ""Sta Barbara"" and the victim`s service vehicle. ",a. Responding policemen and elements of 24IB rushed the victim to President Ramon Magsaysay Memorila Hospital (PRMMH) for immediate medical treatment.  b. Follow up operation conducted by elements of Iba MPS and personnel of 24IB resulted to the arrest of two (2) suspects and recovery of the suspect`s get away vehicle.,
