Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
10430,WESCOM ,REGION IV-B,PALAWAN ,AMBUSH,WESCOM ,WCDO-0709-034-10 ,10 Jul 2010,"Progres report to Journal item # 10422 dtd 09 Jul 2010, re ambush of elements of SOP8, MBLT8 by MOL twenty (20) CTs at vicinity Sitio Itabiak, Brgy New Agutaya, San Vicente, Palawan on 091100 Jul 2010.Government Side:",,WIA 2LT KAWILI M PAIT 0-142268  Sgt Christopher John J Cubio 834731  Cpl Winifredo A Pajaro 844680  Cpl Glenn G Aries 854788  Cpl Ronald B Panes 844235  Cpl Labrador M Ceas 844203  Pfc Bonnie D Fernandez 873990  Pvt Junniel A Dela Cruz 878425 ,,,,,"Other details: Said troops were on their way to Sitio Itabiak, Brgy New Agutaya of the same municipality to establish temporary detachment thereat when MOL 20 CTs prepositioned in an ambush area detonated an Improvised Explosive Device (IED). Firefight ensued while the route security from SOP8 at the nearby area immediately reinforced the engaged troops that caused the enemy to withdrew heading toward the mountainous forested area of Sitio Itabiak.  Firefight lasted for about one (1) hour.","a.  Another reinforcing unit from 38MC stationed at New Agutaya, San Vicente, Palawan arrived at the ambush site and immediately conducted pursuit operations against the fleeing CTs. b. MBLT8 dispatched reactionary elements as follow-on reinforcements with EOD personnel from NAVSOU4 tasked to retrieve the unexploded IED planted by the CTs on the side of the road. Said troops conducted pursuit operations. c.  At about 1745H same day, all WIAs were MEDEVAC by CGARSH ambulance from Sitio Itabiak to Camp General Artemio Ricarte Station Hospital for medical treatment.",
10345,EASTMINCOM ,REGION X,BUKIDNON ,HARASSMENT,"4ID, PA ",NR-3006-1339-2010 ,30 Jun 2010,"On 300700 Jun 2010, MOL ten (10) unidentified fully armed CTs of GF-6, NCMRC harassed the residence of a certain MAJ Crisincio Danaco (RET), 86 years old, married located at vicinity Sitio Caminungahan, Brgy Cawayan, San Fernando, Bukidnon. The CTs fired one (1) round of M203 Grenade Launcher at the  victim`s house resulting to the injury of certain Emilia Danaco 57 years old, wife of Major Crisincio Danaco (Ret). The perpetrators immediately withdrew towards Brgy Magkalungay, San Fernando, Bukidnon. Motive of the incident is still unknown.Civilian Side:",,,Injured Mrs  Emilia Danaco,,,,Recovered one (1) dud ammo of M203 grenade Launcher and one (1) empty shell.,,
10346,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,HARASSMENT,EASTMINCOM ,EMCOC-3006-181-10 ,30 Jun 2010,"On 302130 Jun 2010, undet number of CTs believed to be member of GF-27, SMRC, utilizing one (1) Sadam Truck harassed one (1) squad from 66th IB, under Sgt Reglyn y Locario (Inf) PA at Brgy Cambagang, Maragusan, CVP. The latter were conducting TPB/SOT when the incident happened. Government Side:",,WIA Pfc  Jimmy Galiza    Sgt  Reglyn  Locario    ,,,,,,"a. At about 2130H same day, one (1) squad from 66IB led by Cpl Matias PA immediately conducted checkpoint operation at vicinity Purok Aguakan, Brgy Poblacion, Maragusan, CVP to block possible enemy route of withdrawal. b. WIA personnel were brought to Maragusan Hospital for medical treatment using the municipal ambulance and arrived thereat at about 2200H same day.",
10360,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,ENCOUNTER,EASTMINCOM ,EMCOC-0207-192-10 ,02 Jul 2010,"On 02 Jul 2010, two (2) Pltns of ACoy, 84IB, PA under 1LT JAMESTER B BILAN (INF) PA while on combat operations encountered MOL thirty (30) LE of GF 54, SMRC at vicinity 51N YJ 592753  Sitio Mitundo, Brgy Sibulan, Toril District, Davao City. Firefight lasted for about thirty (30) minutes afterwhich the enemy withdrew towards unknown direction.Government Side:",,WIA Pvt Alexander Albotra 878733  Pvt Jhon Mark S Collango 888518 ,,,,,,"a. On 1145H same day, 2 UH-1H helis arrived at the encounter site and WIAs were evacuated to Panacan Station Hospital. b. Engaged troops still conducting pursuit operations to the withdrawing LEs while other platoons were directed to establish blocking positions to possible enemy route of withdrawal.",
10361,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,HARASSMENT,EASTMINCOM ,EMCOC-0207-182-10 ,02 Jul 2010,"On 30 Jun 2010, 3rd platoon, CCoy, 39IB, PA under 1LT REY AN LOGATOC (INF) PA while on area SOT was harassed by more or less ten (10) under @ yoyong of GF 71, FSMR at Sitio Lalon, Brgy Little Baguio, Malita, Davao del Sur. Firefight ensued for about ten (10) minutes after which the enemy withdrew towards southeast direction. No casualty was reported on both sides.",,,,,,,,,
10363,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-0207-188-10 ,02 Jul 2010,"On 010945 Jul 2010, elements of BCoy, 84IB, PA under 1LT DAIROCAS (INF) PA while on combat operations discovered an enemy abandoned camp at Sitio Mitondo, Brgy Sibulan, Toril district, Davao City.Other Details:",,,,,,,Said camp was abandoned  five (5) days ago.,Troops are still scouring in the area.,
10366,EASTMINCOM ,REGION XI,SARANGANI  ,SURRENDER,EASTMINCOM ,EMCOC-0207-189-10 ,02 Jul 2010,"On 01 Jul 2010, seven (7) LE surrendered with FAs to elements of BCoy, 73IB, PA & SOT personnel under 1LT GUMABAO PA and Cpl Legaspi PA respectively,  at Sitio Nangka, Brgy Tapon, Glan, Sarangani Province.Enemy Side:",Surrendered  Alcher Savedo    Ilon Mocana    Ricardolakna Abandiola    Dodong Makampao Mangalan    Pablito Abnaway Abendiola    Eddie  Abnaway    Reynaldo Tagwalan  ,,,"Surrendered 4 - Garand rifles (sn: 3239767, 5528410, 1801734 & 6538287) 1 - Carbine (sn: 41449959) 1 - HM Shotgun (sn:  ) 1 - Cal 45 pistol (sn: 942682)",,,"Initially the surrenderees were believed to be bandits, However, further tactical interrogation made by the unit revealed that they are members of GF-71 on lie low status. ",,
10367,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,RECOVERY OF FA,"4ID, PA ",OPN-0307-1358-2010 ,03 Jul 2010,"On 021030 Jul 2010, one (1) section of SWG students composed of SMP, 4MIB, 36IB and 30IB led by SSg Chanel L Babaia 799342 (Inf) PA, recovered three (3) HPFAs, from certain Rengel Damela Duhak @BRYAN,  a member of Militia ng Bayan of GF-19A, NEMRC, while conducting test mission at vicinity Km 14, Sitio Matanog, Brgy Diatagon, Lianga, Surigao del Sur.Firearms Gains:",,,,Recovered 1 - Cal 30 M1 Carbine rifle (sn: 152928) 1 - Cal 30 M1 Garand rifle (sn: defaced)  1 - M16 rifle (sn: 3401935),,,"The said troops meet certain Rengel Damela Duhak @BRYAN, a member of Militia ng Bayan (MB) of GF-19A, NEMRC and elicited information from him. The Militia ng Bayan (MB) confessed to the members of SWG that he is a regular member of Militia ng Bayan (MB) operating in GF-19A, and admitted that he has three (3) HPFAs in his possession. He led the SWG to the location of arms cache.","The apprehended Militia ng Bayan (MB) and recovered firearms were brought to HQ 41MIC, 4MIB for tactical interrogation and proper disposition. ",
10368,EASTMINCOM ,REGION XII,COTABATO CITY ,AMBUSH,EASTMINCOM ,EMCOC-0307-195-10 ,03 Jul 2010,"On 031935 Jul 2010, a platoon (-) of HHCoy, /68IB led by SSg Dagsaan (Inf) PA, onboard one (1) M35 truck coming from 68IB Bn TCP, was fired upon by more or less fifteen (15) CTs  while traversing the Road between Brgy Luz Village to Brgy Pag-asa, Mlang, Cotabato. Troops returned fire towards enemy position. Firefight lasted for almost five (5) minutes. Afterwhich, the enemy dispersed towards east direction.Government Side:",,WIA Pvt  Rondillo Stepnenson A Landingin    ,,,,,"Pvt Landingin (Inf) PA, was slightly wounded on his left hand & was brought to Fr Tulio Favali Memorial Hospital for proper medical treatment. Said EP is now at Bn Hq.","ACoy stationed at Brgy Pag-asa, Mlang, Cotabato was alerted. Progress report to follow.",
10378,EASTMINCOM ,REGION IX,DAVAO DEL SUR ,HARASSMENT,EASTMINCOM ,EMCOC-0407-198-10 ,04 Jul 2010,"On 04 Jul 2010, Goma PB of ECoy, 72IB, 10ID, PA under Sgt Solomon Padrique (Inf) PA was harassed by undetermined number of CTs at vicinity Sitio Tubor (51N YH 232550), Goma, Digos City, Davao del Sur. No casualty was reported on the government while the CTs incurred undetermined number of casualty. Action Taken:",,,,,,,,"At about 1000H same day, one (1) Pltn of BCoy, 39IB, 10ID, PA under 1LT MENESES proceeded towards Brgy Goma, Digos City to assist and reinforce the engaged troops.",
10382,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,SURRENDER,EASTMINCOM ,EMCOC-0507-201-10 ,05 Jul 2010,"On 04 Jul 2010, one (1) CT member identified as Diosdado Plaza Y Lemente @JOY, team leader, Baking team Segunda, SYP GF15 voluntarily surrendered without FAs to LTC HENRY M DOYACEN (INF) PA, CO 67IB, thru the negotiation efforts of Hon Remegio G Nazareno, Mayor of Baganga, Davao Oriental, at vic Brgy Salingcumot, Baganga, Davao Oriental.Enemy Side:",Surrendered  Doisdado Plaza Y Lemente @ Joy,,,,,,,"Subject is undergoing custodial debriefing at Hqs 67IB, PA.",
10398,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-0607-208-10 ,06 Jul 2010,"On 061545 Jul 2010, one (1) Squad of CAA Coy, ECoy, 72IB, 10ID, PA led by Sgt Pasilan (Inf) PA, encountered undet number of LE while on combat patrol at vicinity Sitio Upper Bakoko, Brgy Kapatagan, Digos. Davao del Sur.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 1788483),,,The encounter transpired after intel operatives monitored the movement of the said group in the area.  Their movement was to evade the operating troops of 39IB along the boundary of Brgy Kapatagan and Brgy Binaton of Digos City.,"CO, 39IB requested K9 for possible insertion of gov`t troops.",
10404,EASTMINCOM ,REGION X,BUKIDNON ,DISCOVERY OF ENEMY CAMP,4ID ,0607 1373 2010 ,07 Jul 2010,"On 071500 Jul 2010, one (1) platoon of Charlie Coy, 8IB under 1LT EMERSON P NELVIS (INF) PA while on clearing operation at vicinity 51N YJ 4759360828, Sitio Managtong, Brgy Kibongkog, Valencia City discovered an abandoned enemy encampment composed of twenty (20) bunkers, one (1) OP tower and two (2) foxholes which was located at the entrance of the camp which can accommodate MOL 50 CTs. Said encampment was estimated to have been abandoned four (4) days ago.    ",,,,,,Recovered 1 - BDU 1 - BURNER   - DRY CELL BATTERIES    - SUBVERSIVE DOCUMENTS   - PERSONAL BELONGINGS,,Troops continued conducting pursuit operation.,
10406,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE ,ENEMY CHECKPOINT,"4ID, PA ",OPN-0707-1375-10 ,08 Jul 2010,"On 06 Jul 2010, MOL twenty (20) CTs believed to be members of GF-21B armed with M60 GPMG and M16 rifles together with two (2) amazons conducted checkpoint along National Highway at vicinity Brgy Taligaman (51P YK 895889), Butuan City, Agusan del Norte.Other Details:",,,,,,,"Accordingly, four (4) passenger buses and two (2) ten-wheeler trucks loaded with falcata logs were used as road blocks to delay any possible military/PNP reinforcements. The passengers were ordered to disembark and were searched to include the vehicle of Agusan del Sur Gov. Adolph Eduard G Plaza. Also halted at the said chekpoint was a civilian vehicle with COL PEDRITO T DAQUILPIL INF (GSC) PA, G1, 4ID, LTC EDUARDO L GASES GSC (AGS) PA, Adjutant, 4ID with three (3) EP escorts on board. They were ordered to disembark and were searched by the CTs.  The CTs failed to locate their firearms. After 20 minutes, the CTs withdrew towards the mountainous area of Brgy Bugsukan, Butuan City.","At about 2230H same day, one (1) section from BCoy, 30IB, 4ID, PA under 2LT FERDINAND D MENDOZA (OS) PA and one (1) section from CCoy under 1LT RAMIL R ESPARAGOZA PA proceeded to the area in coordination with MAJ REYNALD ROMER A GOCE PA, S2, 402Bde to supervise the clearing operation conducted by the troops thereat.",
10409,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-0707-210-10 ,08 Jul 2010,"Progress report to Journal item # 10398 dtd 07 Jul 2010, re encounter of one (1) Squad of CAA Coy, ECoy, 72IB, 10ID, PA led by Sgt Pasilan (Inf) PA against undet number of CTs at vicinity Sitio Upper Bakoko, Brgy Kapatagan, Digos. Davao del Sur on 061545 Jul 2010.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: Defaced),,,"On 070900 Jul 2010, composite troops from HHSVC, 39IB, CAA from Culan PB and K-9 team under 1LT BAUTISTA (INF) PA, S3, 39IB while scouring near the encounter site, recovered another M16 rifle at vicinity Sitio Upper Bakoko, Brgy Kapatagan, Digos City.",,
10411,EASTMINCOM ,REGION XI,DAVAO DEL SUR  ,ENCOUNTER,EASTMINCOM ,EMCOC-0707-211-10 ,08 Jul 2010,"On 070901 Jul 2010, elements of 101 DRC, 10ID, PA under LT AMBROCIO (INF) PA encountered more or less ten (10) CTs believed to be members of SECOM 51, SMRC while on combat patrol at vicinity Sitio Mariras (51N YH 539703), Brgy Sibulan, Sta Cruz, Davao del Sur. No casualty was reported on the government side while the CT incurred undetermined number of casualty.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 4907806),,,The encountered transpired after the troops were inserted to conduct pursuit operation against the fleeing CTs who earlier encounter by CAA`s of Culan PB. ,Troops continued scouring the area.,
10416,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE  ,ENCOUNTER,4ID ,0807-1384 ,08 Jul 2010,"On 08 Jul 2010, one (1) squad of CAA personnel from 9th Agusan del Norte CAA Coy, 23IB, PA led by Sgt Sixto Duyan 787108 (FA) of San Antonio patrol base while conducting combat patrol encountered MOL ten (10) fully armed CTs believed to be members of GF 21-B at vicinity Sitio Pangaylan 51P YK 907968, Brgy Anticala, Butuan City. Firefight lasted for ten (1) minutes. Afterwhich, the enemy withdrew towards east direction. No government casualty was reported while undet number on the enemy side.Items Recovered / Loss: ",,,,,,Recovered   - enemy paraphernalia and personal belongings ,,,
10417,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,BURNING,4ID ,0807-1385-10 ,08 Jul 2010,"On 07 Jul 2010, two (2) units of Saddam truck and one (1) chainsaw owned by Provident Tree Farm Incorporated (PTFI) were burned by undet number of CT`s at vicinity Purok 8, Brgy Zillovia, Talacogon, Agusan del Sur. Afterwhich, the CTs withdrew towards north direction.Action Taken:",,,,,,,,one (1) squad SCAA of PTFI led by MSg Joebert Z Tormon (Inf) PA were dispatched to retrieved the damaged equipment.,
10418,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,AMBUSH,EASTMINCOM ,EMCOC-0807-218-10 ,08 Jul 2010,"On 081250 Jul 2010, one (1) squad of CCoy, 25IB, PA while traversing the MSR from TPB going towards their Bn Hqs onboard one (1) KM450 was ambushed/landmined by  undet number of LE of GF 20, SMRC at vic Sitio Miasong 52N AP 838652, Brgy Upper Ulip, Monkayo, Compostela Valley Province. No government casualty was reported.Action Taken:",,,,,,,,"Scout pltn under 2LT SORINO PA onboard KM450 and one (1) SIMBA armored vehicle proceeded to the ambush site to clear and scoured the area. Likewise, intel operative was dispatched to monitor and tracked the perpetrators.",
10425,EASTMINCOM ,REGION X,MISAMIS ORIENTAL  ,DISARMING,"4ID, PA ",NR-0907-1386-2010 ,09 Jul 2010,"On 090600 Jul 2010, a certain PO2 Diosdado Abanil PNP, a detailed security escort of Mayor Guingona of Gingoog City with three (3) civilian escorts on board an Isuzu pick-up with plate number SHJ 301 owned by Mayor Guingona were flagged down by MOL twelve (12) armed CTs while coming from Sitio Minlagas, Brgy San Luis, Gingoog City. ",,,,,,Lost 1 - HH radio 1 -  Base radio,"Said CTs disarmed the PNP personnel of his Cal .38 revolver and confiscated one (1) base and one (1) handheld radio. Afterwhich, the CTs brought them to Brgy San Vicente, Medina, Misamis Oriental, where the group was released unharmed.","One (1) section CCoy, 8IB, under 1LT DANTE S SORIANO (SC) PA conducted pursuit operations to the withdrawing CTs.",
10443,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,RECOVERY OF IED,EASTMINCOM ,EMCOC-1107-232-10 ,11 Jul 2010,"On 111020 Jul 2010, one (1) section BCoy, 39IB, under Cpl Barotas PA was dispatched for combat patrol to confirm the BDS report regarding a landmine which was planted somewhere between the boundary of Brgy Binaton and Brgy Kapatagan all of Digos City. When the troops were able to locate the reported landmine at Brgy Binaton, Digos City,  it suddenly exploded. Upon scouring the area, the troops discovered one (1) unexploded improvised landmine with in the site of explosion. Negative casualty on the government side.Items Recovered / Loss: ",,,,,,Recovered 1 - Recovery of improvised landmine,,"a. At about 1130 same day, one (1) Platoon, 101DRC led by 1LT AMBROCIO PA proceeded to the area for reinforcements. b. At about 1130 same day, one (1) squad , BCoy, under 1LT MENESES PA with one (1) EOD team of PNP Digos City proceeded to the area to provide assistance.",
10445,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,ENCOUNTER,"4ID, PA ",OPN-1107-1395-10 ,11 Jul 2010,"On 111300 Jul 2010, one (1) section 36IB, 401Bde, under 2LT AL ANTHONY B PUEBLAS (INF) PA, while on combat patrol encountered MOL 80 CTs of GF 19A, NEMRC, at vicinity Brgy Castillo, San Miguel, Surigao del Sur. Firefight lasted for 30 minutes. Afterwhich, the enemy withdrew towards northwest direction.Government Side:",,WIA Pfc Richard G Munting 865947 ,,,,Recovered   - Tent   - Personnal Belongings,"a. The said incident resulted to damaged of one (1) M16 rifle and hitting the left little finger of Pfc Munding (Inf) PA. b. While scouring the encounter site, troops discovered six (6) tunnels of illegal gold mining at Brgy Castillo, San Miguel, SDS.",a. Wounded personnel was immediately evacuated to Tandag Provincial Hospital for proper treatment. b. Troops continue conduct pursuit operations. Progress report to follow.,
10467,EASTMINCOM ,REGION XII,SARANGGANI ,SURRENDER,EASTMINCOM ,EMCOC-1307-249-10 ,14 Jul 2010,"On 141700 Jul 2010, a certain Carlos Blaang Jr,  leader of YUNIT MILITIA (YUMIL) based at Brgy Datal Bukay, Glan, Saranggani Province, voluntarily surrendered bringing his Cal .30 springfield rifle to Cpl Dumagit of ST team 5, 73IB based at Brgy Data Bukay, Glan, Sarangani Province.Enemy Side:",Surrendered  Carlos Blaang Jr YUNIT MILITIA (YUMIL),,,Surrendered 1 - Cal .30 springfield rifle (sn: 2184134),,,,Suject surrenderee is now undergoing Tactical Interrogation (TI) at H73IB. Progress report to follow.,
10474,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,APPREHENSION,"4ID, PA ",NR-1407-1416-2010 ,15 Jul 2010,"On 141000 Jul 2010, intel operatives of 36IB, 4ID, PA led by SSg Richard C Dagupan (Inf) PA apprehended a certain Ruel Azarcon @ RUEL, member of team Kaloy, Sqd 2, Pltn 2, GF 30, NEMRC at vic Brgy Bioto, Tandag City, Surigao del Sur. The subject was brought to ACP, 36IB, for custodial debriefing.Enemy Side:", Apprehended  Ruel  Azarcon @RUEL,,,,,,,"Apprehended person was brought to ACP, 36IB for documentation and proper disposition.",
10476,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ENCOUNTER,"4ID, PA ",NR-1407-1419-2010 ,14 Jul 2010,"On 140800 Jul 2010, one (1) Pltn of 41DRC under 2LT JAN ADELBERT B MARTINEZ (INF) PA, encountered MOL 15 CTs believed to be members of GF 14 NEMRC, while conducting combat patrol at vic Sitio Kiatsan, Bunawan Brooks, Bunawan, Agusan del Sur. Firefight lasted for about 20 minutes. Afterwhich, the enemy withdrew towards Northwest direction. Negative casualty on the gov`t side while undet on the enemy side.Enemy Side:", Apprehended  Three (3) civilians  CTs supporters  ,,,,,Recovered   - Assorted foodstuffs   - Personal belonging,,"a. Two (2) rounds of artillery fire from TCP, 401Bde located at Sitio Masabong, Bayugan 3, Agusan del Sur were delivered towards enemy route of withdrewal. b. One (1) Pltn of 41DRC was alerted for possible troops insertion. c. Progress report to follow.",
10477,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,ENCOUNTER,EASTMINCOM ,EMCOC-1407-254-10 ,14 Jul 2010,"On 141600 Jul 2010, Scout Pltn 66IB, 1001Bde under 2LT VERGEL U LACAMBRA (INF) PA, encountered undet number of CTs believed to be from GF-27, SMRC while on combat operation at Brgy Tandawan, New Bataan, CVP. Firefight ensued about 30 mins afterwhich, the enemy withdrew towards Northeast direction. No casualty was reported on the gov`t side while one (1) killed (BC) on the enemy side.Enemy Side:",Killed  Body Count (BC)    ,,,Recovered 1 - M653 rifle (sn: 133859),,,,"On 1700H same day, operating troops of CCoy, 66IB under 1LT PACHECO moved from present location and linked-up with the troops under 2LT LACAMBRA at the encounter site.",
10495,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPN-1507-1425-10 ,16 Jul 2010,"On 15 Jul 2010, one (1) section from BCoy, 26IB, 4ID, PA under 2LT AMER B NARA JR (INF) PA while proceeding toward their objective, discovered an enemy abandoned camp at vicinity Sitio Kiamo, San Luis, Agusan del Sur.Other Details:",,,,,,,Said encampment composed of fifty (50) bunkers which can accommodate more or less 50 CTs and believed to be abnadoned two (2) weeks ago.,,
10497,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPN-1607-1427-10 ,16 Jul 2010,"On 15 Jul 2010, one (1) Pltn, CCoy, 30IB, 4ID, PA under 1LT RAMIL R ESPARAGOZA (INF) PA and 2LT KAHARUDIN K CADIL (INF) PA while proceeding towards their objective, discovered an enemy abandoned camp at vicinity Sitio Manawang (51P YK 5622982236), Brgy Guinabsan, Buenavista, Agusan del Sur.Other Details:",,,,,,,Said enemy abandoned camp can accommodate more or less 30 CTs and it was believed abandoned two (2) weeks ago before its discovery.,,
10511,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,RELEASE OF HOSTAGES/KIDNAP VICTIMS,EASTMINCOM ,EMCOC-1707-271-10 ,16 Jul 2010,"On 161400 Jul 2010, CAA Job C Latiban GO9-000182 was released by his abductors at Brgy Ngan, Compostela Valley Province. The released of said CAA was facilitated by the local government unit (LGU) of Monkayo headed by Vice Mayor Avelino T Cabag and Monkayo Parish headed by Rev Father Raymund Suela.Action Taken:",,,,,,,,"a. At about 1845H same day, CAA Latiban was turned over by MSWDO and PNP of Monkayo to CPT CHARLIE L SACLOT (INF) PA, Intel officer of 72IB, PA. b. At about 2205H same day, said CAA together with his mother Mrs Luz Latiban with appropriate escort led by CPT SACLOT (INF) PA proceeded to Panacan Station Hospital for medical check-up.",
10513,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,SURRENDER,EASTMINCOM ,EMCOC-1707-2723-10 ,16 Jul 2010,"On 16 Jul 2010, One (1) CT member of Team ABE, Squad Segunda, SDG Pltn, GF15, SMRC voluntarily surrendered without FAs to H67IB, Brgy Salingcumot, Baganga, Davao Oriental.Enemy Side:",Surrendered  Remie Pericano Y Mapayo @ Jhon Paul,,,,,,"The surrender was made possible through negotiation efforts exerted by S2 Section, 67IB, PA led by 1LT GODOFREDO A DESPOJO JR (INF) PA.","Said surrenderee is presently undergoing custodial debriefing at H67IB, PA.",
10517,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-1707-275-10 ,17 Jul 2010,"On 17 Jul 2010, 3rd Pltn of BCoy, 26IB, PA led by 2LT NARA (INF) PA while scouring enemy encampment at vic Sitio Kiamo, (51P YK 67023186) Brgy Mahagsay, San Luis, Agusan del Sur encountered MOL five (5) CTs believed to be members of GF 88, NCMRC. Firefight lasted for about five (5) minutes afterwhich the enemy withdrew towards south direction. No casualty was reported on both sides.Other Details:",,,,,,,Engaged troops scoured the scene of the encounter and track enemy along route of withdrawal.,,
10521,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,4ID ,1807-1437-2010 ,18 Jul 2010,"On 17 Jul 2010, 1st Pltn of BCoy, 26IB, PA led by 2LT BATISTIANA PA on their way towards their designated objective discovered an abandoned enemy encampment at vicinity Brgy San Vicente (51P YK 65413645), San Vicente, Agusan del Sur with 40 bunkers and can accommodate more or less 40 personnel.Action Taken:",,,,,,,,Troops scoured the immediate vicinity of the encampment.,
10535,EASTMINCOM ,REGION IX,DAVAO CITY ,HARASSMENT,EASTMINCOM ,EMCOC-1907-286-10 ,19 Jul 2010,"On 181920 Jul 2010, Paquibato Patrol Base of CCoy, 72IB, PA located at Brgy Paquibato, Paquibato District, Davao City was harassed by more or less ten (10) CTs believed to be members of PBC-1 under @ Parago. No casualty was reported on the government side while the CT sustained undetermined number of casualty.Action Taken:",,,,,,,,Troops conducting clearing and pursuit operation against the fleeing CTs.,
10542,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPNS-1907-1442-2010 ,19 Jul 2010,"Progress Report to Journal Item Nr: 10521 dtd 18 Jul 10, re discovery of enemy abandoned encampment at Brgy San Vicente, Esperanza, Agusan del Sur on 171130 Jul 2010. On 190900 Jul 2010, 1st Pltn, BCoy, 26IB, led by 2LT BATISTIANA while scouring NCMRC main camp which was previously discovered by the troops, discovered another satellite encampment at Brgy San Vicente, Esperanza, Agusan del Sur. ",,,,Recovered 1 - Lower receiver of M16 w/o trigger mechanism (sn: Defaced),,Recovered 1 - Motorola GP 88 HH redio (Serviceable) SN: 165WAS42QD 1 - Camera (Unserviceable) 2 - Short magazines for M16 rifle 2 - Magazines for Cal. 30 BAR 1 - Empty case of rifle grenade 1 - ICOM HH radio (Serviceable) with defaced Serial Nr   - Subversive documents and other personal belongings,Said encampment was composed of three (3) nipa huts and a small cave that can accommodate MOL 70 CTs.  The camp was established a month ago but showed traces of current enemy activity.,Troops continued conducting pursuit operations.,
10545,EASTMINCOM ,REGION XI,DAVAO DEL NORTE  ,ENCOUNTER,EASTMINCOM ,EMCOC-207-293-10 ,21 Jul 2010,"On 20 Jul 2010, one  (1) team of CAA from El Salvador PB, DCoy, 72IB, PA led by Cpl Fortunato B Dizon (Inf) PA while conducting combat patrol along the boundary of Brgy El Salvador and Brgy Mambing all of New Corella, Davao del Norte encountered undetermined number of CTs believed to be members of GF 33, SMRC. Firefight lasted for about 15 minutes after which the enemy withdrew towards unknown direction.Government Side:",,KIA CAA Degolo DN-G09-000201    CAA Herver Tajale DN-G09-000097    WIA Cpl Fortunato B Dizon 803651  CAA Joseph B Autida DN-G07-000130    Firearms Losses:  Losses 1 - M16 rifle (sn: 064643) 1 - M14 rifle (sn: 1569050) 1 - Garand rifle (sn: 47818146),,,,Lost 5 - Mags for M16 rifle 14 - Clips of ammo for Garand rifle,"During the encounter, the enemy detonated an Improvised Explosive Device (IED) which resulted to the following:","a. At about 1315H same day, LTC PANIZA, PA CO, 72IB with S2 and S3 together with S2 SFBn escorted with one (1) section from HHC, 72IB proceeded to the encounter site. b. At about 1430H same day, LTC SOLOMON PA, EX-O and S7, 72IB led the evacuation of the CPL Dizon PA to Tagum Regional Hospital while CAA Autida was not admitted since he only sustained minor wounds. c. The cadavers of two (2) KIAs were brought to Montoya Funeral Home in Nabunturan, Compostela Valley Province for proper disposition.  ",
10546,EASTMINCOM ,REGION X,BUKIDNON  ,ENCOUNTER,6ID ,6DTOC-2007-53-10 ,20 Jul 2010,"On 20 Jul 2010, one (1) section of ACoy, 57IB led by 2LT DOMINGO (INF) PA while on combat operations encountered 15 armed CTs of GF53, SMRC under Cmdr Bulldozer (TNU) at vic of the boundary of Arakan, North Cotabato and SItio Sangay, Segundano, Kitaotao, Bukidnon. Firefight lasted for about 30 minutes after which enemy withdrew towards Sitio Malupa, Brgy Segundanon of same municipality. No reported casualty on government side while undetermined on enemy. ",,,,,,,,,
