year,jxid,doi_iso,doi_us,toi_iso,region,province,municipality,barangay,sitio,GC2013,GC2013M,LON,LAT,utmgrid,category,operation,incident,rebel_group,affil_class,initiated,firefight_mins,govtkia,govtwia,rebelkia,rebelwia,captured,apprehended,surrendered,civkilled,civwounded,civtarget,grudge,internal_inc,hpfagain,lpfagain,hpfalost,lpfalost,division,brigade,battalion,elite,special_forces,scout_rangers,sot,regular,local,chdf,caa,cvo,intel,recon,marines,mech,police,govtsize,cmdrank,rebelsize,armsgain,armslost,totcas,govtcas,rebelcas,civcas,lethalinc,capprehend,rebel_attack,govtinc,rebelinc,jxid.1,journal_extract,uid,cn,alt_id,jnmbr
2011,2011-KTAJ,'2011-06-06,'06/06/2011,'15:24,CENTRAL VISAYAS,NEGROS ORIENTAL,SANTA CATALINA,MILAGROSA,.,P074618014,M4618,123.01904,9.2519,.,Combat (AFP Only),.,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,MAJ,0,0,0,0,0,0,0,0,1,0,0,0,2011-KTAJ,"On 061525 Jun 2011, a certain Zosimo Pantollano y Villacrusis @SIXTO, member of Sentro De Grabiedad (SDG) Pltn CN: ""ROBINSON"" Southeast Front, Kilusang Rehiyonal - Sentral Bisayas (SEF, KR-SB), 32 yo married and a resident of So Kalabasahan, Brgy Milagrosa, Sta Catalina, NOR, voluntarily surrendered to MAJ REYES PA and CPT DUGHO PA at Brgy Milagrosa, Sta Catalina, NOR after the opening of the Pagpalig-on sa CAA Training at Hukaon Detachment.",2011-06-029,.,FSRR_2011_660,14082
2011,2011-H5GR,'2011-06-07,'06/07/2011,'07:30,CARAGA,AGUSAN DEL NORTE,TUBAY,DOÑA ROSARIO,.,P160211003,M0211,125.56287,9.16889,.,SOT_PDT,.,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,0,0,0,0,0,0,0,0,1,0,0,0,2011-H5GR,"On 070730 Jun 2011, a certain Reymakten Timon Rendon @Bernie/Santiago, 22yo, resident of So Domlao, Brgy Dona Rosario, Tubay, ADN and claiming to be a former member of 1Sqd, Tm, ABE, SPP 21C, GF21, NEMRC under @Do voluntarily surrendered to 26IB ""TASK GROUP"" COPD under 3rd/PDT, 36IB led by Sgt Maderse at vic Brgy Dona Telesfora, Tubay, ADN.",2011-06-033,.,FSRR_2011_667,131436
2011,2011-ES2Y,'2011-06-07,'06/07/2011,'06:00,DAVAO,COMPOSTELA VALLEY,LAAK,BELMONTE,.,P118202021,M8202,125.75679,7.84846,.,Combat (AFP Only),.,AMBUSH,NPA,COMMUNIST,ENEMY,15.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,5,5,0,0,1,0,1,0,0,2011-ES2Y,"On 070600 Jun 2011, Operating Troops of 3SFBn composed of eighteen (18) EP led by SSg Abon PA  on board one (1) KM250, while proceeding to the pre-designated route security position for troops from 26IB and DENR Personnel at vic GC0300072653, Brgy Belmonte, Laak CVP were fired upon by MOL ten (10) CTs under unknown commander. Firefight lasted for about fifteen (15) minutes, afterwhich the enemy withdrew towards west direction.",2011-06-032,.,FSRR_2011_663,14075
2011,2011-7MQ2,'2011-06-07,'06/07/2011,'09:00,DAVAO,DAVAO DEL SUR,DAVAO CITY,MALABOG,.,P112402065,M2402,125.49537,7.28088,.,Combat (AFP Only),.,HARASSMENT,NPA,COMMUNIST,ENEMY,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,1,0,0,2011-7MQ2,"On 070900 Jun 2011, Cabobobon PB/C/72IB, 10ID at So Cabonbon, Brgy Malabog, Paquibato, Dist., DC was harrassed for 15 minutes by three (3)CTs belonging to GF 52, SMRC under Tevan. Perpetrators withdrew to a forested area North of the PB. Negative casualty was reported.",2011-06-035,.,FSRR_2011_665,14086
2011,2011-D4ML,'2011-06-07,'06/07/2011,'15:40,DAVAO,DAVAO DEL SUR,DAVAO CITY,SIBULAN,.,P112402102,M2402,125.32711,6.97608,.,Combat (AFP Only),.,ENCOUNTER,LE,CRIMINAL,GOVERNMENT,45.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,0,0,0,4,4,0,0,1,0,0,0,0,2011-D4ML,"On 071540 Jun 2011, a squd/84IB encountered undet nr of LE at So Mariras, Brgy Sibulan, Toril Dist, DC.",2011-06-036,.,FSRR_2011_661,14087
2011,2011-JNJC,'2011-06-07,'06/07/2011,'04:00,NORTHERN MINDANAO,LANAO DEL NORTE,TUBOD,KAKAI RENABOR,.,P103522010,M3522,123.83018,8.05382,.,Combat (AFP Only),.,APPREHENSION,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,0,1,0,0,0,0,0,0,1,0,0,0,2011-JNJC,"On 070400 Jun 2011, troops led by 1LT LALANGAN PA CO, BCoy, 35IB while conducting clearing and search operation apprehended a certain Sambitori Makundara of legal age at Brgy Kakai Renabore, Tubod, LDN.",2011-06-031,.,FSRR_2011_666,14134
2011,2011-T9FS,'2011-06-07,'06/07/2011,'19:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,LANAO DEL SUR,PIAGAPO,GACAP,.,P153621011,M3621,124.18797,7.99718,.,Combat (AFP Only),.,AMBUSH,LE,CRIMINAL,ENEMY,20.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,0,0,0,4,3,0,1,1,0,1,0,0,2011-T9FS,"On 041640 Jun 2011, twenty-seven (27) PNP elements from PPO Lanao del Sur led by P/SSUPT LLORCA while negotiating the road towards Bgy Gacap, Balindong, LDS to recover kidnap victim Amerodin Tomara were fired upon by MOL twelve (12) Lawless Elements under a certain Nasser Lopoc allegedly a former MILF member. Said armed group used one (1) M60 LMG, 5.56mm M16 rifles and 7.62mm M14 rifles which they fired for about one (1) minute prompting the PNP elements to retaliate by firing towards the lawless elements.",2011-06-037,.,FSRR_2011_662,14096
2011,2011-4A76,'2011-06-07,'06/07/2011,'08:30,CARAGA,SURIGAO DEL SUR,LIANGA,SAN ISIDRO,.,P166811012,M6811,126.04469,8.64933,.,Combat (AFP Only),.,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,1,1,0,0,1,0,0,0,0,2011-4A76,"On 070830 Jun 2011, One (1) Squad of ACoy, 29IB under Sgt Saclauso PA with CAA personnel while conducting combat patrol encountered MOL ten (10) CNN belonging to Pltn 7, GF19A under @ Dindo at Purok 5, Brgy San Isidro, Lianga Surigao del Sur. Firefight lasted for ten (10) minutes afterwhich enemy withdrew towards Kiwagan area/East direction.",2011-06-034,.,FSRR_2011_664,14084
2011,2011-GKXK,'2011-06-08,'06/08/2011,'08:50,SOCCSKSARGEN,COTABATO,BANISILAN,PANTAR,.,P124716011,M4716,124.70026,7.47848,.,Combat (AFP Only),.,ENCOUNTER,LE,CRIMINAL,GOVERNMENT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,0,0,0,0,0,0,0,0,0,0,0,0,2011-GKXK,"Progress Report from Journal Nr. 14111 dtd 6/9/2011, re-ambush of a certain Kasla Guiamano at Sitio Badak, Brgy Pantar, Banisilan, Cotabato on 081050H Jun 2011.",2011-06-038,.,FSRR_2011_669,14117
2011,2011-EHUE,'2011-06-08,'06/08/2011,'22:30,DAVAO,DAVAO DEL NORTE,KAPALONG,GUPITAN,.,P112305007,M2305,125.54025,7.89092,.,Combat (AFP Only),.,SURRENDER,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,0,0,0,0,0,0,0,0,1,0,0,0,2011-EHUE,"On 082230 Jun 2011, A certain Jomar Hines @ Jojo(OBL), 21 yrs old, a resident of Sitio Tongatok, Brgy Gupitan Kapalong, Davao del Norte, and a former member of Abe, Primera, FC 35, SMRCvoluntarily surrendered without firearm at HQS 60th IB, Brgy Dona Andrea Kapalong, Davao del Norte.",2011-06-042,.,FSRR_2011_670,14118
2011,2011-7NC5,'2011-06-08,'06/08/2011,'20:10,DAVAO,DAVAO ORIENTAL,BAGANGA,KINABLANGAN,.,P112501010,M2501,126.53039,7.6984,.,Combat (AFP Only),.,HARASSMENT,NPA,COMMUNIST,ENEMY,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,20,0,0,0,0,0,0,0,0,1,0,0,2011-7NC5,"On 082010 Jun 2011, Kinabalangan PB/B/72nd IB stationed at Brgy Kinabalangan, Baganga, Davao Oriental (52N BP 251509) was harassed by MOL 20 CTs believed to be members of SDG 15, SMRC. Firefight lasted for about ten (10) minutes after which, the CTs withdrew towards NW direction. No casualty was reported on both sides.",2011-06-040,.,FSRR_2011_672,14109
2011,2011-BMHE,'2011-06-08,'06/08/2011,'22:00,CALABARZON,QUEZON,MULANAY,ANONANG,.,P045628003,M5628,122.44471,13.6001,.,Combat (AFP Only),.,HARASSMENT,NPA,COMMUNIST,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,0,0,0,0,0,0,0,0,0,1,0,0,2011-BMHE,"On 082200 Jun 2011, PB Anonang, 22nd QZN CAA Coy, B/59IB 2ID, PA (OPCON to 74IB) based at Brgy Anonang, Mulanay, Qzn was fired upon with four (4) successive gun fires by undet nr of CTs. Afterwhich, the enemy withdrew toward different directions. The incident resulted to negative casualty on gov't side.",2011-06-041,.,FSRR_2011_671,14126
2011,2011-FEJU,'2011-06-08,'06/08/2011,'17:47,AUTONOMOUS REGION IN MUSLIM MINDANAO,SULU,PARANG,BULI BAWANG,.,P156609008,M6609,120.97135,5.92691,.,Combat (AFP Only),.,ENCOUNTER,ASG,EXTREMIST,GOVERNMENT,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PLATOON,2LT,30,0,0,0,0,0,0,0,0,0,0,0,2011-FEJU,"On 081748 Jun 2011, Elements of SOP, 32MC, MBLT-2 under 2LT TEODORO PN(M), while conducting combat operation, encountered the group of ASG Leader UMBRA JUMDAIL @DR ABU, JI members ZULKIPLI BIN ABDULHIR @MARWAN, MUAWIYAH @ANJALA, QUAYIM and one (1) unidentified JI with around thirty (30) armed followers at vic 51NTG 734546, Brgy Buli Bawang, Parang, Sulu. Firefight lasted for about five (5) minutes with no casualty reported on both sides. After which, the enemy withdrew towards northwest from their position.",2011-06-039,.,FSRR_2011_668,14105
2011,2011-5BM2,'2011-06-09,'06/09/2011,'11:00,DAVAO,COMPOSTELA VALLEY,MARAGUSAN,PARASANON,.,P118205021,M8205,126.08429,7.36543,.,Combat (AFP Only),.,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,0,0,0,0,0,0,0,0,0,0,0,0,2011-5BM2,"On 091100 Jun 2011, Initial report from 10ID disclosed that at around 091100H June 2011, three (3) PDTs/66th IB/1001st Bde, while responding to the reported presence of LE, encountered undetermined number of armed men at Brgy Parasanon, Maragusan, CVP. Negative casualty on the gov't side while undetermined on the enemy side.",2011-06-044,.,FSRR_2011_673,14114
2011,2011-GTWT,'2011-06-09,'06/09/2011,'10:30,EASTERN VISAYAS,LEYTE,BURAUEN,ABUYOGON,.,P083710001,M3710,124.85717,10.96897,.,Combat (AFP Only),.,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,COMPANY,CPT,0,0,0,0,0,0,0,0,1,0,0,0,2011-GTWT,"On 091030 Jun 2011, CT Moises L Rapada @ Gerald, a member of Pingkoy Platoon, FCL, EVRPC voluntarily surrendered without firearm to CPT ELMER A NAMOCAT (INF) PA, Commanding Officer of 4SFC,2SFBn at Brgy Abuyogon, Burauen, Leyte.",2011-06-043,.,FSRR_2011_677,14122
2011,2011-JH3J,'2011-06-09,'06/09/2011,'15:55,WESTERN VISAYAS,NEGROS OCCIDENTAL,TOBOSO,TABUN-AC,.,P064529009,M4529,123.4771,10.70673,.,Combat (AFP Only),.,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,0,0,0,0,0,0,0,0,0,0,0,0,2011-JH3J,"On 091555 Jun 2011, 2/C, C2IB, 3ID, led by 1LT GALIDO PA, while conducting combat operation at the vicinity GC 515820 Sitio Gabon-gabon, Brgy Tabun-ac, Toboso, Negros Occidental, encountered undetermined number of CTs.",2011-06-045,.,FSRR_2011_675,14123
2011,2011-4TAV,'2011-06-09,'06/09/2011,'16:00,CALABARZON,QUEZON,GENERAL LUNA,BACONG ILAYA,.,P045616002,M5616,122.22052,13.64421,.,Combat (AFP Only),.,RECOVERY,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COMPANY,CPT,0,2,0,0,0,0,0,0,0,0,0,0,2011-4TAV,"On 091600 Jun 2011, JAPIC-P-SQM with one (1) sqd, 74I, 2ID, PA and one (1) team, 3rd PAC QPPSMC under CPT RUBY PA conducted a joint intel operation which resulted to the recovery of various war materiel inside a well known enemy safe house at Brgy Bacong, Ilaya, Gen Luna, Quezon.",2011-06-046,.,FSRR_2011_676,14130
2011,2011-N6AN,'2011-06-09,'06/09/2011,'22:30,ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,TITAY,SANTA FE,.,P098315025,M8315,122.52297,7.80089,.,Combat (AFP Only),.,AMBUSH,LE,CRIMINAL,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,0,0,0,0,0,0,0,0,0,1,0,0,2011-N6AN,"On 092230 Jun 2011, a ceratin CAA Majid S Sangcula of Sta Fe det, Titay, ZSP placed DS with S2, 18IB, 1ID, PA was ambushed by unidentified armed men using M16 rifle in vicinity of boundary Brgy Dalangin and Brgy Pob, Titay, ZSP while on the way home riding his motorcycle. Fortunately, CAA Sangcula was not hit and safely evaded from the assailant. The suspect fled towards unknown direction.",2011-06-047,.,FSRR_2011_674,14145
2011,2011-WHF9,'2011-06-10,'06/10/2011,'07:00,NORTHERN MINDANAO,BUKIDNON,SAN FERNANDO,KAWAYAN,.,P101318003,M1318,125.39701,7.89156,.,Combat (AFP Only),.,ENCOUNTER,LE,CRIMINAL,GOVERNMENT,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,0,0,0,0,0,0,0,0,0,0,0,0,2011-WHF9,"On 100700 Jun 2011, one (1) sec BCoy, 8IB under 1LT BAYANGOS PA while responding to the reported killing of a certain Camelio Lavictoria, former Brgy Chairman of Brgy Cawayan, San Fernando, Bukidnon, and the abduction of MSg Carlito Misare (Ret) encountered  the blocking force of CNN believed to be members of SPP3, GF6, NCMRC at vic So Palao, Brgy Mabuhay, San Fernando, Bukidnon. Firefight lasted for ten (10) min. Afterwhich, the CNN withdrew towards So Dam, Brgy Cawayan, San Fernando, Bukidnon. The incident resulted to negative casualty on gov't side while undet on enemy side.",2011-06-049,.,FSRR_2011_678,14132
2011,2011-C74Q,'2011-06-10,'06/10/2011,'05:15,DAVAO,COMPOSTELA VALLEY,MONKAYO,CASOON,.,P118207005,M8207,125.97205,7.84222,.,Combat (AFP Only),.,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,7,0,0,0,0,0,0,0,0,0,0,0,2011-C74Q,"On 100515 Jun 2011, KM5 PB/A/72IB stationed at Brgy Casoon, Monkayo, CVP under Cpl Espiritu (Inf) PA with 12 CAAs on duty was harassed by MOL seven (7) CTs believed to be members of GF 3, SMRC. The enemy occupied the position at the northwest position of PB. Firefight lasted for about ten (10) minutes and the enemy withdrew towards west direction at So Liwanag, Brgy Casoon, Monkayo, CVP.",2011-06-048,.,FSRR_2011_679,14141
2011,2011-WW4S,'2011-06-10,'06/10/2011,'23:49,SOCCSKSARGEN,COTABATO,ARAKAN,KABALANTIAN,.,P124718012,M4718,125.16963,7.48667,.,Combat (AFP Only),.,HARASSMENT,NPA,COMMUNIST,ENEMY,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,0,0,0,0,0,0,0,0,0,1,0,0,2011-WW4S,"On 102349 Jun 2011, ACoy, 57IB PB at vic Brgy Kabalantian, Arakan, Cotabato under Cpl Baser  Lantong (Inf) PA was harassed by undetermined number of CTs under unknown Comdr. Troops returned fire towards the enemy position. Exchange of gun fires lasted for two (2) minutes.",2011-06-051,.,FSRR_2011_681,14137
2011,2011-9SX6,'2011-06-10,'06/10/2011,'10:00,DAVAO,DAVAO DEL SUR,MATANAO,SAUB,.,P112410031,M2410,125.21086,6.68234,.,Combat (AFP Only),.,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COMPANY,CPT,0,1,0,0,0,0,0,0,1,0,0,0,2011-9SX6,"On 101000 Jun 2011, a certain Noli Masamloc Y Camad @ REDEL (WOBL), Political Guide, Squad Uno, SDG, FC 72, FSMR, resident of Brgy Saub, Matanao, Davao del Sur voluntarily turned himself w/o firearm to Brgy Chairman Rico R Flores at vic brgy Malawanit, Magsaysay, DDS. The surrender was made possible thru the efforts of Brgy Kagawad, Salipada Pindaton of said brgy. The Brgy Chairman immediately turned over the surrendered CT to CPT BAUTISTA (INF) PA at Brgy Hall.",2011-06-050,.,FSRR_2011_680,14142
2011,2011-S3GT,'2011-06-11,'06/11/2011,'14:00,ZAMBOANGA PENINSULA,.,CITY OF ISABELA,KAPAYAWAN,.,P099701057,M9701,121.96265,6.5986,.,Combat (AFP Only),.,RAID,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,SGT,2,0,0,0,0,0,0,0,0,0,0,0,2011-S3GT,"On 111400 Jun 2011, Upon recieving the report from CAA Milahad of the presence of two (2) suspected armed LLEs, coordination from other Dets and getting clearance from HQ 15SFC was made. Sgt Valero PA, Detachment Commander, left Kapatagan Grande Det and conducted raid operation on the houses where the LLEs was reported at vic Sitio Caro, Brgy Kapayawan, Isabela City.",2011-06-056,.,FSRR_2011_686,14203
2011,2011-LHTW,'2011-06-11,'06/11/2011,'11:35,AUTONOMOUS REGION IN MUSLIM MINDANAO,BASILAN,SUMISIP,BENEMBENGAN LOWER,.,P150705002,M0705,121.95274,6.44467,.,Combat (AFP Only),.,AMBUSH,ASG,EXTREMIST,ENEMY,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,7,0,0,2,1,0,1,1,0,1,0,0,2011-LHTW,"On 111635 Jun 2011, CAA Hasim, 28 yo, married and resident of Lower Benengbengan, Sumisip, Basilan Province a member of 8th CAA Coy, Lower Benengbengan Det and one (1) civilian Jamari Tahajed single 17 yo resident of Limbo Candiz, Sumisip, BP while on their way from Maluso, BP onboard of one (1) XRM motorcycle was ambushed at So Mompot, Brgy Benengbengan, Sumisip, BP by MOL sevel (7) ASGs. CAA Hasim suffered GSW on his two(2) legs while Jamari Tahajed was hit on his stomach after which the ASG withdrew towards south east direction. Motives of ambushed the victim was diehard supporter of military.",2011-06-054,.,FSRR_2011_685,14171
2011,2011-CYCF,'2011-06-11,'06/11/2011,'18:00,SOCCSKSARGEN,COTABATO,MAKILALA,BATASAN,.,P124707001,M4707,125.18711,6.94173,.,Combat (AFP Only),.,"ATTACK, SNIPING",NPA,COMMUNIST,ENEMY,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,2,0,0,1,1,0,0,1,0,1,0,0,2011-CYCF,"On 111800 Jun 2011, operating troops under 1LT RITO A PETINGLAY INF PA of 61DRC, 6ID, PA while on combat operation was sniped by more or less two (2) CTs under unk Cmdr at Purok 6, Brgy Batasan, Makilala, Cotabato using M16 rifle that resulted to the instantaneous death of Pfc Arnie Z Agata 835584 (Inf) PA.",2011-06-057,.,FSRR_2011_687,14147
2011,2011-UTDT,'2011-06-11,'06/11/2011,'12:00,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,MAMASAPANO,MANONGKALING,.,P153820011,M3820,124.50404,6.89267,.,Combat (AFP Only),.,RECOVERY,.,UNIDENTIFIED,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COMPANY,1LT,0,2,0,0,0,0,0,0,0,0,0,0,2011-UTDT,"Progress Report to SITREP Nr. 11-06506 dtd 6/11/2011, re recovery of firearms from an arm and ammo cache on 111130 Jun 2011 at vic Brgy Manungkaling, Mamasapano, Maguindanao,  by the joint elements of 45IB (lead unit) and 14th Mech Coy while conducting law enforcement operation.
On 111200 Jun 2011, joint elements of 45IB led by 1LT MALE, S2 45IB, 1LT AGBING, CO, “C” Coy, 45IB, 2LT GULLE and 2LT BARLUADO from “A” Coy and CPT MANGADLAO of 14Mech Coy, 1Mech Bn,LAD, PA and elements of PNP Mamasapano led by PI ROXAS and PNP-Maguindanao while scouring the area further recovered additional two (2) M16 rifles at vicinity Brgy Manungkaling, Mamasapano, Maguindanao.",2011-06-055,.,FSRR_2011_689,14148
2011,2011-KC75,'2011-06-11,'06/11/2011,'06:00,NORTHERN MINDANAO,MISAMIS OCCIDENTAL,OROQUIETA CITY,BURGOS,.,P104209007,M4209,123.69393,8.4657,.,Combat (AFP Only),.,SURRENDER,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,LTC,0,0,0,0,0,0,0,0,1,0,0,0,2011-KC75,"On 110600 Jun 2011, a certain Boboy Camingao Malahat (TN) @NONOY (Non PSR) listed, an active member of 3rd Squad of SECOM ""SENDONG"", WMRPC voluntarily surrendered without firearm to LTC JOSE RANDOLP SINO CRUZ INF (GSC) PA, Commanding Officers 55IB, 1ID, PA thru intelligence negotion conducted by the operatives of 55IB, 1ID, PA at Brgy Burgos, Orquieta City, Misamis Occidental.",2011-06-052,.,FSRR_2011_688,14151
2011,2011-9YJN,'2011-06-11,'06/11/2011,'09:15,AUTONOMOUS REGION IN MUSLIM MINDANAO,SULU,PATIKUL,BONBON,.,P156611004,M6611,121.15766,6.06137,.,Combat (AFP Only),.,WAR MATERIEL,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PLATOON,2LT,0,0,0,0,0,0,0,0,0,0,0,0,2011-9YJN,"On 110915 Jun 2011, Elements of SOP311, MBLT11 together with intel operatives led by 1LT JACLA PN(M) while conducting Tactical Intel Collection/Scouring recovered war materiel at vicinity Sitio Sayli, Brgy Pansul, Patikul, Sulu.",2011-06-053,.,FSRR_2011_684,14158
2011,2011-VJDF,'2011-06-12,'06/12/2011,'01:41,AUTONOMOUS REGION IN MUSLIM MINDANAO,BASILAN,AKBAR,UPPER SINANGKAPAN,.,P150708009,M0708,122.18035,6.63551,.,Combat (AFP Only),.,ENCOUNTER,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,2,0,0,0,0,0,0,0,0,0,0,0,2011-VJDF,"On 121041 Jun 2011, troops of ACoy, 32IB under 2LT CUMAYA PA were harrassed by LE under Jaiman Mustaman at vic Upper Sinangkapan, Tuburan, Basilan Province. Resulted to negative casualty on gov't side while undet on enemy side.",2011-06-060,.,FSRR_2011_691,14167
2011,2011-4TXS,'2011-06-12,'06/12/2011,'01:30,BICOL,CAMARINES SUR,.,.,.,P051700000,,,,.,Combat (AFP Only),.,SURRENDER,LE,CRIMINAL,GOVERNMENT,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,PVT,0,1,0,0,0,0,0,0,1,0,0,0,2011-4TXS,"On 120130 Jun 2011, Alfredo Morco Nedia @ Pidoy (NPSR listed), member of SPP CN SHAKEYS FC 74 surrendered to 42IB with one (1) M16 rifle one (1) magazine loaded with fifteen (15) live ammunitions.",2011-06-058,.,FSRR_2011_692,14157
2011,2011-J7BR,'2011-06-12,'06/12/2011,'21:30,WESTERN VISAYAS,CAPIZ,TAPAZ,ROOSEVELT,.,P061917035,M1917,122.50388,11.21934,.,Combat (AFP Only),.,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,0,0,0,1,1,0,0,1,0,0,0,0,2011-J7BR,"On 122130 Jun 2011, 1/2B/61IB led by Cpl Geronimo V Cusay 831613 (Inf) PA, while conducting combat patrol encountered undet number of fully armed CTs under unknown leader at vic Brgy Roosevelt, Tapaz, Capiz.",2011-06-066,.,FSRR_2011_694,14168
